date,ticker,label,category,icc,coverage_weight,n_holdings_total,n_holdings_matched,method,holding_source,status,source_file,n_holdings,n_matched
2026-05-12,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.1526790020368265,0.9815006468305302,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,23.0
2026-05-12,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.0660172263111409,0.5614898102600141,,,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,16.0
2026-05-12,IVV,iShares Core S&P 500 ETF,Broad Market,0.0856112492413372,0.894000938400697,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,21.0
2026-05-12,IWD,iShares Russell 1000 Value ETF,Style,0.0820899369393425,0.998854984534856,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,24.0
2026-05-12,IWF,iShares Russell 1000 Growth ETF,Style,0.0689060021041532,0.8058410253190169,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,20.0
2026-05-12,IWM,iShares Russell 2000 ETF,Small Cap,0.0720946574730053,0.4076496774779686,,,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,11.0
2026-05-12,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.0584632247961942,0.7569209153699341,,,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,19.0
2026-05-12,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0653818319302029,0.3092829690410507,,,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,16.0
2026-05-12,SMH,VanEck Semiconductor ETF,Theme,0.0854635798221785,0.5960416833118374,,,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,17.0
2026-05-12,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0865124488487262,0.8972296457015848,,,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202605/etf_icc_2026_05_12.csv,25.0,21.0
