date,ticker,label,category,icc,coverage_weight,n_holdings,n_matched,method,holding_source,status,source_file
2026-09-14,DIA,SPDR Dow Jones Industrial Average ETF,Index,0.068836527310686,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,IJR,iShares Core S&P Small-Cap ETF,Small Cap,0.082689216646165,0.9983173452217808,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,IVV,iShares Core S&P 500 ETF,Broad Market,0.0687433938842003,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,IWD,iShares Russell 1000 Value ETF,Style,0.0720247223678167,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,IWF,iShares Russell 1000 Growth ETF,Style,0.0751603987323049,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,IWM,iShares Russell 2000 ETF,Small Cap,0.0683529396932718,0.8445945945945944,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,MDY,SPDR S&P MidCap 400 ETF Trust,Mid Cap,0.0614975373964542,0.8538226299694189,25,21,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,QQQ,Invesco QQQ Trust,Growth / Nasdaq,0.0631095847575051,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,SMH,VanEck Semiconductor ETF,Theme,0.0997801159097425,1.0000000000000002,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,SPY,SPDR S&P 500 ETF Trust,Broad Market,0.0687777935891654,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,VOO,Vanguard S&P 500 ETF,Broad Market,0.0820972213158058,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,VTI,Vanguard Total Stock Market ETF,Broad Market,0.0831566364646796,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,VTV,Vanguard Value ETF,Style,0.0773595603768924,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,VUG,Vanguard Growth ETF,Style,0.0657530764406758,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XBI,SPDR S&P Biotech ETF,Theme,0.072574974711354,0.3056999324383082,25,7,Partial holdings estimate,stockanalysis_full_holdings,partial_holdings_estimate,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLB,Materials Select Sector SPDR Fund,Sector,0.1234212209791158,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLC,Communication Services Select Sector SPDR Fund,Sector,0.093891932336625,0.8222600027047391,25,23,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLE,Energy Select Sector SPDR Fund,Sector,0.0644309471665726,0.8016139252301614,21,20,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLF,Financial Select Sector SPDR Fund,Sector,0.0804592591882413,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLI,Industrial Select Sector SPDR Fund,Sector,0.0806135651608026,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLK,Technology Select Sector SPDR Fund,Sector,0.0763103874292682,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLP,Consumer Staples Select Sector SPDR Fund,Sector,0.0723873267792776,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLRE,Real Estate Select Sector SPDR Fund,Sector,0.0568208127542891,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLU,Utilities Select Sector SPDR Fund,Sector,0.0753412197013001,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLV,Health Care Select Sector SPDR Fund,Sector,0.0745407855235104,1.0,25,25,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
2026-09-14,XLY,Consumer Discretionary Select Sector SPDR Fund,Sector,0.0814877363296062,0.8926345559609643,25,24,ICC calculation,stockanalysis_full_holdings,icc_calculation,data/derived/etf/202609/etf_icc_2026_09_14.csv
