ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
MMM,ok,True,True,True,True,True,forecast_icc,,94196695040.0
AOS,ok,True,True,True,True,True,forecast_icc,,8449436160.0
ABT,ok,True,True,True,True,True,forecast_icc,,192505151488.0
ABBV,ok,True,True,True,True,True,forecast_icc,,440825085952.0
ACN,ok,True,True,True,True,True,forecast_icc,,108246433792.0
ADBE,ok,True,True,True,True,True,forecast_icc,,104947949568.0
AMD,ok,True,True,True,True,True,forecast_icc,,839728824320.0
AES,ok,True,True,True,True,True,forecast_icc,,10508951552.0
AFL,ok,True,True,True,True,True,forecast_icc,,60888141824.0
A,ok,True,True,True,True,True,forecast_icc,,41949614080.0
APD,ok,True,True,True,False,True,forecast_icc,,68803149824.0
ABNB,ok,True,True,True,True,True,forecast_icc,,110212489216.0
AKAM,ok,True,True,True,True,True,forecast_icc,,17963139072.0
ALB,ok,True,True,True,True,True,forecast_icc,,16066387968.0
ARE,ok,True,True,True,False,True,forecast_icc,,8284666880.0
ALGN,ok,True,True,True,True,True,forecast_icc,,12880236544.0
ALLE,ok,True,True,True,True,True,forecast_icc,,14012360704.0
LNT,ok,True,True,True,True,True,forecast_icc,,18305499136.0
ALL,ok,True,True,True,True,True,forecast_icc,,66099597312.0
GOOGL,ok,True,True,True,True,True,forecast_icc,,4230334382080.0
GOOG,ok,True,True,True,True,True,forecast_icc,,4201472065536.0
MO,ok,True,True,True,True,True,forecast_icc,,109702168576.0
AMZN,ok,True,True,True,True,True,forecast_icc,,2833025073152.0
AMCR,ok,True,True,True,True,True,forecast_icc,,21281771520.0
AEE,ok,True,True,True,True,True,forecast_icc,,30380779520.0
AEP,ok,True,True,True,True,True,forecast_icc,,68376309760.0
AXP,ok,True,True,True,True,True,forecast_icc,,231280115712.0
AIG,ok,True,True,True,True,True,forecast_icc,,40074534912.0
AMT,ok,True,True,True,True,True,forecast_icc,,81813266432.0
AWK,ok,True,True,True,True,True,forecast_icc,,27066888192.0
AMP,ok,True,True,True,True,True,forecast_icc,,50309296128.0
AME,ok,True,True,True,True,True,forecast_icc,,58413473792.0
AMGN,ok,True,True,True,True,True,forecast_icc,,224628604928.0
APH,ok,True,True,True,True,True,forecast_icc,,206043856896.0
ADI,ok,True,False,True,True,True,forecast_icc,,
AON,ok,True,True,True,True,True,forecast_icc,,75480596480.0
APA,ok,True,True,True,True,True,forecast_icc,,14178726912.0
APO,ok,True,True,True,True,True,forecast_icc,,83124854784.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4464797286400.0
AMAT,ok,True,True,True,True,True,forecast_icc,,402680348672.0
APP,ok,True,True,True,True,True,forecast_icc,,105968762880.0
APTV,ok,True,True,True,True,True,forecast_icc,,10290308096.0
ACGL,ok,True,True,True,True,True,forecast_icc,,33682726912.0
ADM,ok,True,True,True,True,True,forecast_icc,,38773645312.0
ARES,ok,True,True,True,True,True,forecast_icc,,47504510976.0
ANET,ok,True,True,True,True,True,forecast_icc,,250756710400.0
AJG,ok,True,True,True,True,True,forecast_icc,,64395423744.0
AIZ,ok,True,True,True,True,True,forecast_icc,,13928045568.0
T,ok,True,True,True,True,True,forecast_icc,,170555883520.0
ATO,ok,True,True,True,True,True,forecast_icc,,28714534912.0
ADSK,ok,True,True,True,True,True,forecast_icc,,53136814080.0
ADP,ok,True,True,True,True,True,forecast_icc,,108436840448.0
