ticker,fetch_status,has_price,has_market_cap,has_forward_eps,has_trailing_eps,has_icc,icc_method,unavailable_reason,mktcap
MMM,ok,True,True,True,True,True,forecast_icc,,91845009408.0
AOS,ok,True,True,True,True,True,forecast_icc,,8484772352.0
ABT,ok,True,True,True,True,True,forecast_icc,,197505957888.0
ABBV,ok,True,True,True,True,True,forecast_icc,,462684291072.0
ACN,ok,True,True,True,True,True,forecast_icc,,110975696896.0
ADBE,ok,True,True,True,True,True,forecast_icc,,108207448064.0
AMD,ok,True,True,True,True,True,forecast_icc,,766373527552.0
AES,ok,True,True,True,True,True,forecast_icc,,10537489408.0
AFL,ok,True,True,True,True,True,forecast_icc,,58241048576.0
A,ok,True,True,True,True,True,forecast_icc,,44144111616.0
APD,ok,True,True,True,False,True,forecast_icc,,66879143936.0
ABNB,ok,True,True,True,True,True,forecast_icc,,110775345152.0
AKAM,ok,True,True,True,True,True,forecast_icc,,15821760512.0
ALB,ok,True,True,True,True,True,forecast_icc,,15835099136.0
ARE,ok,True,True,True,False,True,forecast_icc,,9110723584.0
ALGN,ok,True,True,True,True,True,forecast_icc,,11291074560.0
ALLE,ok,True,True,True,True,True,forecast_icc,,13752148992.0
LNT,ok,True,True,True,True,True,forecast_icc,,18009915392.0
ALL,ok,True,True,True,True,True,forecast_icc,,64362463232.0
GOOGL,ok,True,True,True,True,True,forecast_icc,,4166372032512.0
GOOG,ok,True,True,True,True,True,forecast_icc,,4136164130816.0
MO,ok,True,True,True,True,True,forecast_icc,,111772655616.0
AMZN,ok,True,True,True,True,True,forecast_icc,,2805627879424.0
AMCR,ok,True,True,True,True,True,forecast_icc,,22104748032.0
AEE,ok,True,True,True,True,True,forecast_icc,,30117779456.0
AEP,ok,True,True,True,True,True,forecast_icc,,68430749696.0
AXP,ok,True,True,True,True,True,forecast_icc,,223628836864.0
AIG,ok,True,True,True,True,True,forecast_icc,,39609159680.0
AMT,ok,True,True,True,True,True,forecast_icc,,81878499328.0
AWK,ok,True,True,True,True,True,forecast_icc,,27267606528.0
AMP,ok,True,True,True,True,True,forecast_icc,,48326221824.0
AME,ok,True,True,True,True,True,forecast_icc,,54811779072.0
AMGN,ok,True,True,True,True,True,forecast_icc,,234647928832.0
APH,ok,True,True,True,True,True,forecast_icc,,188782100480.0
ADI,ok,True,False,True,True,True,forecast_icc,,
AON,ok,True,True,True,True,True,forecast_icc,,74653302784.0
APA,ok,True,True,True,True,True,forecast_icc,,15552103424.0
APO,ok,True,True,True,True,True,forecast_icc,,76758802432.0
AAPL,ok,True,True,True,True,True,forecast_icc,,4543167856640.0
AMAT,ok,True,True,True,True,True,forecast_icc,,393970614272.0
APP,ok,True,True,True,True,True,forecast_icc,,103728037888.0
APTV,ok,True,True,True,True,True,forecast_icc,,9764995072.0
ACGL,ok,True,True,True,True,True,forecast_icc,,33887463424.0
ADM,ok,True,True,True,True,True,forecast_icc,,39376097280.0
ARES,ok,True,True,True,True,True,forecast_icc,,46254391296.0
ANET,ok,True,True,True,True,True,forecast_icc,,231750041600.0
AJG,ok,True,True,True,True,True,forecast_icc,,66548682752.0
AIZ,ok,True,True,True,True,True,forecast_icc,,13909302272.0
T,ok,True,True,True,True,True,forecast_icc,,172337496064.0
ATO,ok,True,True,True,True,True,forecast_icc,,28815929344.0
ADSK,ok,True,True,True,True,True,forecast_icc,,53001682944.0
ADP,ok,True,True,True,True,True,forecast_icc,,110919729152.0
AZO,ok,True,False,True,True,True,forecast_icc,,
AVY,ok,True,True,True,True,True,forecast_icc,,13844977664.0
AXON,ok,True,True,True,True,True,forecast_icc,,49900896256.0
BKR,ok,True,True,True,True,True,forecast_icc,,62320074752.0
BALL,ok,True,True,True,True,True,forecast_icc,,16573077504.0
BAC,ok,True,True,True,True,True,forecast_icc,,432571416576.0
BAX,ok,True,True,True,False,True,forecast_icc,,13653864448.0
BDX,ok,True,True,True,True,True,forecast_icc,,51105214464.0
BRK-B,ok,True,True,True,True,True,forecast_icc,,1063633027072.0
BBY,ok,True,False,True,True,True,forecast_icc,,
TECH,ok,True,True,True,True,True,forecast_icc,,11261993984.0
BIIB,ok,True,True,True,True,True,forecast_icc,,31671070720.0
BLK,ok,True,True,True,True,True,forecast_icc,,185193611264.0
BX,ok,True,True,True,True,True,forecast_icc,,168955346944.0
XYZ,ok,True,True,True,True,True,forecast_icc,,48111665152.0
BNY,ok,True,True,True,True,True,forecast_icc,,106687995904.0
BA,ok,True,True,True,True,True,forecast_icc,,170008608768.0
BKNG,ok,True,True,True,True,True,forecast_icc,,157692215296.0
BSX,ok,True,True,True,True,True,forecast_icc,,71548461056.0
BMY,ok,True,True,True,True,True,forecast_icc,,133736529920.0
AVGO,ok,True,True,True,True,True,forecast_icc,,1731901915136.0
BR,ok,True,True,True,True,True,forecast_icc,,20352890880.0
BRO,ok,True,True,True,True,True,forecast_icc,,24118716416.0
BF-B,ok,True,True,True,True,True,forecast_icc,,13036333056.0
BLDR,ok,True,True,True,True,True,forecast_icc,,7566182912.0
BG,ok,True,True,True,True,True,forecast_icc,,22395326464.0
BXP,ok,True,True,True,True,True,forecast_icc,,12259871744.0
CHRW,ok,True,True,True,True,True,forecast_icc,,16806716416.0
CDNS,ok,True,True,True,True,True,forecast_icc,,86360489984.0
CPT,ok,True,True,True,True,True,forecast_icc,,10850206720.0
COF,ok,True,True,True,True,True,forecast_icc,,130353258496.0
CAH,ok,True,True,True,True,True,forecast_icc,,53134254080.0
CCL,ok,True,True,True,True,True,forecast_icc,,34747998208.0
CARR,ok,True,True,True,True,True,forecast_icc,,49583153152.0
CVNA,ok,True,True,True,True,True,forecast_icc,,106426925056.0
CASY,ok,True,True,True,True,True,forecast_icc,,30654130176.0
CAT,ok,True,True,True,True,True,forecast_icc,,374814310400.0
CBOE,ok,True,True,True,True,True,forecast_icc,,30714204160.0
CBRE,ok,True,True,True,True,True,forecast_icc,,43954630656.0
CDW,ok,True,True,True,True,True,forecast_icc,,16694825984.0
COR,ok,True,True,True,True,True,forecast_icc,,60051402752.0
CNC,ok,True,True,True,False,True,forecast_icc,,31684839424.0
CNP,ok,True,True,True,True,True,forecast_icc,,26480553984.0
CF,ok,True,True,True,True,True,forecast_icc,,19023202304.0
CRL,ok,True,True,True,False,True,forecast_icc,,14038484992.0
SCHW,ok,True,True,True,True,True,forecast_icc,,189863772160.0
CHTR,ok,True,True,True,True,True,forecast_icc,,19914721280.0
CVX,ok,True,True,True,True,True,forecast_icc,,403639140352.0
CMG,ok,True,True,True,True,True,forecast_icc,,44656603136.0
CB,ok,True,True,True,True,True,forecast_icc,,132279197696.0
CHD,ok,True,True,True,True,True,forecast_icc,,23106033664.0
CIEN,ok,True,True,True,True,True,forecast_icc,,55556694016.0
CI,ok,True,True,True,True,True,forecast_icc,,72510234624.0
CINF,ok,True,True,True,True,True,forecast_icc,,25813473280.0
CTAS,ok,True,True,True,True,True,forecast_icc,,81442512896.0
CSCO,ok,True,True,True,True,True,forecast_icc,,431941812224.0
C,ok,True,True,True,True,True,forecast_icc,,217513230336.0
CFG,ok,True,True,True,True,True,forecast_icc,,29360234496.0
CLX,ok,True,True,True,True,True,forecast_icc,,12823524352.0
CME,ok,True,True,True,True,True,forecast_icc,,97399234560.0
CMS,ok,True,True,True,True,True,forecast_icc,,21897093120.0
KO,ok,True,True,True,True,True,forecast_icc,,389380669440.0
CTSH,ok,True,True,True,True,True,forecast_icc,,27441061888.0
COHR,ok,True,True,True,True,True,forecast_icc,,56797224960.0
COIN,ok,True,True,True,False,True,forecast_icc,,45472296960.0
CL,ok,True,True,True,True,True,forecast_icc,,71506395136.0
CMCSA,ok,True,True,True,True,True,forecast_icc,,93754982400.0
FIX,ok,True,True,True,True,True,forecast_icc,,58877997056.0
COP,ok,True,True,True,True,True,forecast_icc,,162048409600.0
ED,ok,True,True,True,True,True,forecast_icc,,40056139776.0
STZ,ok,True,True,True,True,True,forecast_icc,,22911694848.0
CEG,ok,True,True,True,True,True,forecast_icc,,96697581568.0
COO,ok,True,False,True,True,True,forecast_icc,,
CPRT,ok,True,True,True,True,True,forecast_icc,,31783108608.0
GLW,ok,True,True,True,True,True,forecast_icc,,130457264128.0
CPAY,ok,True,True,True,True,True,forecast_icc,,27051755520.0
CTVA,ok,True,True,True,True,True,forecast_icc,,53015396352.0
CSGP,ok,True,True,True,True,True,forecast_icc,,13071674368.0
COST,ok,True,True,True,True,True,forecast_icc,,413991927808.0
CRH,ok,True,True,True,True,True,forecast_icc,,61931331584.0
CRWD,ok,True,True,True,False,True,forecast_icc,,193815461888.0
CCI,ok,True,True,True,True,True,forecast_icc,,32945430528.0
CSX,ok,True,True,True,True,True,forecast_icc,,94420647936.0
CMI,ok,True,True,True,True,True,forecast_icc,,81668071424.0
CVS,ok,True,True,True,True,True,forecast_icc,,119775576064.0
DHR,ok,True,True,True,True,True,forecast_icc,,151781720064.0
DRI,ok,True,True,True,True,True,forecast_icc,,24746426368.0
