date,country,icc,n_candidates,n_selected,n_icc_available,coverage_mktcap,method,status,source_file
2026-08-31,Argentina,0.147915518791993,,9,9,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Australia,0.0516799102786344,,7,3,0.9996262008935008,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Brazil,0.1327753059774092,,8,8,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Canada,0.0880587702848654,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Cayman Islands,0.1373240230843415,,8,6,0.992472643052854,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Chile,0.1144066353726797,,5,5,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,China,0.3067323955886075,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Colombia,0.0939095422643277,2.0,2,2,1.0,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202608/country_adr_icc_2026_0831.csv
2026-08-31,France,0.0895224001161992,,10,7,0.9895141950084148,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Germany,0.1009385404373926,,10,8,0.972683915196714,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Greece,0.127465717543483,,3,3,1.0,Partial ADR estimate,partial_adr_estimate,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Hong Kong,0.3192591367259108,,10,7,0.98624944012206,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,India,0.0796736929732677,,6,6,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Ireland,0.1215867191097244,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
2026-08-31,Israel,0.0968970634945758,,10,10,1.0,ADR Top-10 ICC calculation,adr_top10_icc_calculation,data/derived/country_adr/202608/country_adr_icc_2026_08_31.csv
