date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-02-18,Basic Materials,0.09335384561214521,0.11147553878778833,162,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Communication Services,0.07237434326799994,0.1260017856858247,120,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Consumer Cyclical,0.09514384878233477,0.10990793288128169,329,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Consumer Defensive,0.06942866898543462,0.10220865623510908,132,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Energy,0.10183294437162817,0.11078427363892523,180,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Financial Services,0.08958426225452908,0.11690103190859895,513,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Healthcare,0.08646312286607828,0.08798081896164271,251,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Industrials,0.06633317069460436,0.08924507691519283,376,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Real Estate,0.06479170870258374,0.09161896456659453,165,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Technology,0.07347340623726963,0.0934765152982654,364,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Unknown,0.11964325183352517,0.13793518909033495,2,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
2026-02-18,Utilities,0.08140440223900225,0.08531423715151627,80,ICC calculation,data/202602/icc_live_usall_2026_0218_r1.csv
