date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-02-17,Basic Materials,0.09505122370872841,0.11313664589538015,161,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Communication Services,0.07255749004733383,0.12664600354779976,120,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Consumer Cyclical,0.09538005725187523,0.1097752736000789,329,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Consumer Defensive,0.06979704651934387,0.1032797329116865,132,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Energy,0.10392511701019691,0.11381761309876076,178,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Financial Services,0.09029753691422457,0.11693518270862824,513,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Healthcare,0.08630549366754062,0.08839237395272548,250,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Industrials,0.06728331782035438,0.09018864347422266,375,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Real Estate,0.06404551255764279,0.09170694104739865,165,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Technology,0.07318263837360775,0.09358784491291829,364,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Unknown,0.1192238068082366,0.1380034094297134,2,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
2026-02-17,Utilities,0.08015918893825781,0.08411648235079108,80,ICC calculation,data/202602/icc_live_usall_2026_0217_r1.csv
