date,family,label,value,method,n_firms,yyyymm,year
2026-03-06,Basic Materials,Basic Materials,0.08289217553039496,ICC calculation,165.0,202603,2026
2026-03-06,Communication Services,Communication Services,0.07277697379360502,ICC calculation,122.0,202603,2026
2026-03-06,Consumer Cyclical,Consumer Cyclical,0.09857361509378954,ICC calculation,330.0,202603,2026
2026-03-06,Consumer Defensive,Consumer Defensive,0.07071338113138406,ICC calculation,133.0,202603,2026
2026-03-06,Energy,Energy,0.10944476565128898,ICC calculation,182.0,202603,2026
2026-03-06,Financial Services,Financial Services,0.08914074262906974,ICC calculation,511.0,202603,2026
2026-03-06,Healthcare,Healthcare,0.08866677788704831,ICC calculation,256.0,202603,2026
2026-03-06,Industrials,Industrials,0.06917791948472955,ICC calculation,381.0,202603,2026
2026-03-06,Real Estate,Real Estate,0.059653720295392135,ICC calculation,163.0,202603,2026
2026-03-06,Technology,Technology,0.0782665807996579,ICC calculation,367.0,202603,2026
2026-03-06,Utilities,Utilities,0.07580795848541376,ICC calculation,79.0,202603,2026
