date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-03-16,Technology,0.0801909854810535,0.09805164419683363,371.0,18375080873173.0
2026-03-16,Financial Services,0.09202818113151044,0.1246391309411421,512.0,12763137824901.0
2026-03-16,Communication Services,0.07257240418376018,0.12868261131297168,122.0,10715985904899.0
2026-03-16,Healthcare,0.08921548432406014,0.09819153120602372,254.0,7244216307739.0
2026-03-16,Industrials,0.07068897491199178,0.09586015805978605,382.0,6778656227357.0
2026-03-16,Consumer Cyclical,0.09962170567820489,0.12003825882566821,332.0,6740960388525.0
2026-03-16,Energy,0.09218973424033626,0.11094110644074043,183.0,4528197469955.0
2026-03-16,Consumer Defensive,0.07144271416492223,0.10989873890860856,135.0,3266073056188.0
2026-03-16,Basic Materials,0.08118528483029158,0.11181671656147121,164.0,2709099855453.0
2026-03-16,Utilities,0.07421871052344209,0.08337508569717403,79.0,1832031580080.0
2026-03-16,Real Estate,0.05902356792798552,0.09384238518426924,163.0,1603659582228.0
