date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-03-23,Technology,0.08333092451134406,0.09993458154698132,372.0,18197391675786.0
2026-03-23,Financial Services,0.09200731219898026,0.12476128995404326,514.0,12739377150998.0
2026-03-23,Communication Services,0.07389138666546416,0.12440804942502555,123.0,10525713478098.0
2026-03-23,Healthcare,0.09160200570316715,0.10183615918571226,254.0,6981355272823.0
2026-03-23,Industrials,0.07157131273633911,0.09593450715284921,385.0,6656896227145.0
2026-03-23,Consumer Cyclical,0.10295134432482644,0.12198314093771508,333.0,6640718895329.0
2026-03-23,Energy,0.08783558493413468,0.1077768003869436,185.0,4682821643921.0
2026-03-23,Consumer Defensive,0.07378379884978567,0.1140733509504352,135.0,3127905220906.0
2026-03-23,Basic Materials,0.0837836633282332,0.11415471644496099,165.0,2544375414565.0
2026-03-23,Utilities,0.07776500074498446,0.0855600362921411,79.0,1569511612608.0
2026-03-23,Real Estate,0.060950619031562785,0.09508993832348572,162.0,1542015276266.0
