date,family,label,value,method,n_firms,yyyymm,year
2026-03-05,Basic Materials,Basic Materials,0.08170561817462081,ICC calculation,165.0,202603,2026
2026-03-05,Communication Services,Communication Services,0.07233715308413732,ICC calculation,123.0,202603,2026
2026-03-05,Consumer Cyclical,Consumer Cyclical,0.09723630205362832,ICC calculation,331.0,202603,2026
2026-03-05,Consumer Defensive,Consumer Defensive,0.07062937386020343,ICC calculation,133.0,202603,2026
2026-03-05,Energy,Energy,0.10654455521428767,ICC calculation,182.0,202603,2026
2026-03-05,Financial Services,Financial Services,0.08835808845753336,ICC calculation,509.0,202603,2026
2026-03-05,Healthcare,Healthcare,0.08823195880939484,ICC calculation,253.0,202603,2026
2026-03-05,Industrials,Industrials,0.06848012936807531,ICC calculation,381.0,202603,2026
2026-03-05,Real Estate,Real Estate,0.05908308124279685,ICC calculation,163.0,202603,2026
2026-03-05,Technology,Technology,0.07746607279503072,ICC calculation,368.0,202603,2026
2026-03-05,Utilities,Utilities,0.07544800479717892,ICC calculation,79.0,202603,2026
