date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-03-25,Technology,0.08355207066422564,0.10013736899877629,371.0,18172796357241.0
2026-03-25,Financial Services,0.0919098598804946,0.12504558224531234,513.0,12766217694025.0
2026-03-25,Communication Services,0.07546487718609626,0.12624185657964854,122.0,10247805949646.0
2026-03-25,Healthcare,0.09113487899673718,0.10067303408603372,257.0,7062097879763.0
2026-03-25,Industrials,0.07084162907490682,0.09388773663382124,385.0,6761590265304.0
2026-03-25,Consumer Cyclical,0.10160804844268771,0.12097830129572111,333.0,6682050877195.0
2026-03-25,Energy,0.08419591138703658,0.1076552811970332,185.0,4762522585710.0
2026-03-25,Consumer Defensive,0.07347149512404633,0.11330158963498078,135.0,3140447565198.0
2026-03-25,Basic Materials,0.08370156096925534,0.11191522544799871,166.0,2644676612877.0
2026-03-25,Utilities,0.07630771640673897,0.08568111940915749,80.0,1776071004224.0
2026-03-25,Real Estate,0.06145130516468291,0.09470758105258466,162.0,1532905062082.0
