date,family,label,value,method,n_firms,yyyymm,year
2026-03-25,Basic Materials,Basic Materials,0.08370156096925534,ICC calculation,166.0,202603,2026
2026-03-25,Communication Services,Communication Services,0.07546487718609626,ICC calculation,122.0,202603,2026
2026-03-25,Consumer Cyclical,Consumer Cyclical,0.10160804844268771,ICC calculation,333.0,202603,2026
2026-03-25,Consumer Defensive,Consumer Defensive,0.07347149512404633,ICC calculation,135.0,202603,2026
2026-03-25,Energy,Energy,0.08419591138703658,ICC calculation,185.0,202603,2026
2026-03-25,Financial Services,Financial Services,0.0919098598804946,ICC calculation,513.0,202603,2026
2026-03-25,Healthcare,Healthcare,0.09113487899673718,ICC calculation,257.0,202603,2026
2026-03-25,Industrials,Industrials,0.07084162907490682,ICC calculation,385.0,202603,2026
2026-03-25,Real Estate,Real Estate,0.06145130516468291,ICC calculation,162.0,202603,2026
2026-03-25,Technology,Technology,0.08355207066422564,ICC calculation,371.0,202603,2026
2026-03-25,Utilities,Utilities,0.07630771640673897,ICC calculation,80.0,202603,2026
