date,family,label,value,method,n_firms,yyyymm,year
2026-03-27,Basic Materials,Basic Materials,0.08458592077133724,ICC calculation,165.0,202603,2026
2026-03-27,Communication Services,Communication Services,0.07850385613988278,ICC calculation,123.0,202603,2026
2026-03-27,Consumer Cyclical,Consumer Cyclical,0.10377332795025085,ICC calculation,333.0,202603,2026
2026-03-27,Consumer Defensive,Consumer Defensive,0.07372709110167802,ICC calculation,135.0,202603,2026
2026-03-27,Energy,Energy,0.0829436109474417,ICC calculation,185.0,202603,2026
2026-03-27,Financial Services,Financial Services,0.0935825427987599,ICC calculation,514.0,202603,2026
2026-03-27,Healthcare,Healthcare,0.09239717641554038,ICC calculation,260.0,202603,2026
2026-03-27,Industrials,Industrials,0.07245424326442275,ICC calculation,386.0,202603,2026
2026-03-27,Real Estate,Real Estate,0.061611567809863106,ICC calculation,163.0,202603,2026
2026-03-27,Technology,Technology,0.08563011353368889,ICC calculation,375.0,202603,2026
2026-03-27,Utilities,Utilities,0.07605250453505127,ICC calculation,80.0,202603,2026
