date,family,label,value,method,n_firms,yyyymm,year
2026-03-19,Basic Materials,Basic Materials,0.08462368415610005,ICC calculation,165.0,202603,2026
2026-03-19,Communication Services,Communication Services,0.07279783797022239,ICC calculation,123.0,202603,2026
2026-03-19,Consumer Cyclical,Consumer Cyclical,0.10065609405325462,ICC calculation,331.0,202603,2026
2026-03-19,Consumer Defensive,Consumer Defensive,0.07339081195189566,ICC calculation,135.0,202603,2026
2026-03-19,Energy,Energy,0.08882752135665903,ICC calculation,186.0,202603,2026
2026-03-19,Financial Services,Financial Services,0.09235141101938478,ICC calculation,514.0,202603,2026
2026-03-19,Healthcare,Healthcare,0.09103785587423974,ICC calculation,254.0,202603,2026
2026-03-19,Industrials,Industrials,0.0716218528159229,ICC calculation,384.0,202603,2026
2026-03-19,Real Estate,Real Estate,0.059699140047909764,ICC calculation,163.0,202603,2026
2026-03-19,Technology,Technology,0.08231504407718301,ICC calculation,372.0,202603,2026
2026-03-19,Utilities,Utilities,0.07709520040070736,ICC calculation,79.0,202603,2026
