date,family,label,value,method,n_firms,yyyymm,year
2026-03-17,Basic Materials,Basic Materials,0.0812256543170965,ICC calculation,165.0,202603,2026
2026-03-17,Communication Services,Communication Services,0.07202710806487468,ICC calculation,123.0,202603,2026
2026-03-17,Consumer Cyclical,Consumer Cyclical,0.09910240079353742,ICC calculation,331.0,202603,2026
2026-03-17,Consumer Defensive,Consumer Defensive,0.07163319661680928,ICC calculation,135.0,202603,2026
2026-03-17,Energy,Energy,0.09134292282508488,ICC calculation,183.0,202603,2026
2026-03-17,Financial Services,Financial Services,0.09170631552242295,ICC calculation,512.0,202603,2026
2026-03-17,Healthcare,Healthcare,0.0897346753993362,ICC calculation,255.0,202603,2026
2026-03-17,Industrials,Industrials,0.07053398678865566,ICC calculation,383.0,202603,2026
2026-03-17,Real Estate,Real Estate,0.058869593465006274,ICC calculation,163.0,202603,2026
2026-03-17,Technology,Technology,0.07995899936285905,ICC calculation,371.0,202603,2026
2026-03-17,Utilities,Utilities,0.07612864695384175,ICC calculation,79.0,202603,2026
