date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-03-18,Technology,0.08125270872633583,0.09915417075892637,371.0,18208411398941.0
2026-03-18,Financial Services,0.09226410966256388,0.1248906465795495,513.0,12663298955244.0
2026-03-18,Communication Services,0.07259482311148316,0.1247922539296954,123.0,10705483748925.0
2026-03-18,Healthcare,0.0908402621216224,0.09875994560608359,255.0,7070232088202.0
2026-03-18,Industrials,0.07112479668139567,0.09618225870141311,384.0,6746528208488.0
2026-03-18,Consumer Cyclical,0.10071930842058101,0.1219748003806411,331.0,6643646458979.0
2026-03-18,Energy,0.08990661370412789,0.10883441431170889,186.0,4609957395479.0
2026-03-18,Consumer Defensive,0.07294358082519455,0.11294941748153321,135.0,3170724284287.0
2026-03-18,Basic Materials,0.0831550701760585,0.1142271916854747,165.0,2621899693273.0
2026-03-18,Utilities,0.07678091013576656,0.0854104951696242,79.0,1811038350928.0
2026-03-18,Real Estate,0.059622800638292776,0.09396622367391659,163.0,1583710205701.0
