date,family,label,value,method,n_firms,yyyymm,year
2026-03-20,Basic Materials,Basic Materials,0.08530720279920943,ICC calculation,166.0,202603,2026
2026-03-20,Communication Services,Communication Services,0.07370018989932177,ICC calculation,124.0,202603,2026
2026-03-20,Consumer Cyclical,Consumer Cyclical,0.10488300176850678,ICC calculation,332.0,202603,2026
2026-03-20,Consumer Defensive,Consumer Defensive,0.07390067429638249,ICC calculation,135.0,202603,2026
2026-03-20,Energy,Energy,0.08846551506950646,ICC calculation,186.0,202603,2026
2026-03-20,Financial Services,Financial Services,0.09263347706013886,ICC calculation,513.0,202603,2026
2026-03-20,Healthcare,Healthcare,0.09162536401697692,ICC calculation,254.0,202603,2026
2026-03-20,Industrials,Industrials,0.072212899160004,ICC calculation,385.0,202603,2026
2026-03-20,Real Estate,Real Estate,0.061310210953364794,ICC calculation,162.0,202603,2026
2026-03-20,Technology,Technology,0.08655446527968404,ICC calculation,372.0,202603,2026
2026-03-20,Utilities,Utilities,0.07690353612092275,ICC calculation,79.0,202603,2026
