date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-03-02,Technology,0.07410935065123965,0.09619056234993005,367.0,18784434000502.0
2026-03-02,Financial Services,0.08793826671830449,0.1191287607697138,509.0,13378208998013.0
2026-03-02,Communication Services,0.07194546014278402,0.12539612801093786,122.0,10853201487369.0
2026-03-02,Healthcare,0.08608420884951895,0.09543410097498611,253.0,7682959290806.0
2026-03-02,Industrials,0.06647576852050509,0.09051006786404245,381.0,7270324022797.0
2026-03-02,Consumer Cyclical,0.0978321483049465,0.11457660906039047,330.0,7003855152741.0
2026-03-02,Energy,0.10409771298860258,0.11431177439666976,182.0,4421680674272.0
2026-03-02,Consumer Defensive,0.06850824180734262,0.10360718287771613,132.0,3427757023198.0
2026-03-02,Basic Materials,0.07631025274647017,0.1002951365340433,164.0,3071840818414.0
2026-03-02,Utilities,0.07522213490534002,0.08306674319673701,80.0,1856635253936.0
2026-03-02,Real Estate,0.05831222161197329,0.08917560863954116,164.0,1672254222513.0
