date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-03-30,Technology,0.08618715012802032,0.10310338507761635,374.0,17085170416322.0
2026-03-30,Financial Services,0.09496150635454799,0.1266782710072085,514.0,12456057739017.0
2026-03-30,Communication Services,0.07858083501610141,0.12743895105285347,123.0,9641749445583.0
2026-03-30,Healthcare,0.091868220180081,0.10321658198112599,260.0,6959416154080.0
2026-03-30,Consumer Cyclical,0.10427406862426442,0.1239481386972647,333.0,6405235118267.0
2026-03-30,Industrials,0.07335332196602473,0.09641139588746327,386.0,6397783316998.0
2026-03-30,Energy,0.08243643557486367,0.10737529618900486,185.0,4853522095998.0
2026-03-30,Consumer Defensive,0.07330916039039935,0.11385121588800999,135.0,3147179775308.0
2026-03-30,Basic Materials,0.08483879647689965,0.11714883737461969,165.0,2618569886927.0
2026-03-30,Utilities,0.07829578080477945,0.08798559163325856,80.0,1797661448208.0
2026-03-30,Real Estate,0.06145314511789188,0.0960475461428289,163.0,1527504365851.0
