date,family,label,value,method,n_firms,yyyymm,year
2026-03-02,Basic Materials,Basic Materials,0.07631025274647017,ICC calculation,164.0,202603,2026
2026-03-02,Communication Services,Communication Services,0.07194546014278402,ICC calculation,122.0,202603,2026
2026-03-02,Consumer Cyclical,Consumer Cyclical,0.0978321483049465,ICC calculation,330.0,202603,2026
2026-03-02,Consumer Defensive,Consumer Defensive,0.06850824180734262,ICC calculation,132.0,202603,2026
2026-03-02,Energy,Energy,0.10409771298860258,ICC calculation,182.0,202603,2026
2026-03-02,Financial Services,Financial Services,0.08793826671830449,ICC calculation,509.0,202603,2026
2026-03-02,Healthcare,Healthcare,0.08608420884951895,ICC calculation,253.0,202603,2026
2026-03-02,Industrials,Industrials,0.06647576852050509,ICC calculation,381.0,202603,2026
2026-03-02,Real Estate,Real Estate,0.05831222161197329,ICC calculation,164.0,202603,2026
2026-03-02,Technology,Technology,0.07410935065123965,ICC calculation,367.0,202603,2026
2026-03-02,Utilities,Utilities,0.07522213490534002,ICC calculation,80.0,202603,2026
