date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-03-27,Technology,0.08563011353368889,0.10245155991101978,375.0,17374813574971.0
2026-03-27,Financial Services,0.0935825427987599,0.126640721063928,514.0,12365959823266.0
2026-03-27,Communication Services,0.07850385613988278,0.12775901973072631,123.0,9628608423535.0
2026-03-27,Healthcare,0.09239717641554038,0.10407951236502042,260.0,6927116759371.0
2026-03-27,Industrials,0.07245424326442275,0.09672802968260447,386.0,6516375940227.0
2026-03-27,Consumer Cyclical,0.10377332795025085,0.12350568933942095,333.0,6396228124105.0
2026-03-27,Energy,0.0829436109474417,0.10599951110831851,185.0,4879525142281.0
2026-03-27,Consumer Defensive,0.07372709110167802,0.11433728695953811,135.0,3133092219512.0
2026-03-27,Basic Materials,0.08458592077133724,0.1150110150820616,165.0,2618485065777.0
2026-03-27,Utilities,0.07605250453505127,0.08574484844189045,80.0,1787482833856.0
2026-03-27,Real Estate,0.061611567809863106,0.09718309159671433,163.0,1521228638572.0
