date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-01-14,Basic Materials,0.09699998363603425,0.10801948732512812,174,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Communication Services,0.058477128068576995,0.11653052916793087,168,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Consumer Cyclical,0.07671581690971369,0.10254771426663738,389,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Consumer Defensive,0.06398105394638927,0.09986617627806252,160,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Energy,0.08561248567487391,0.11563233163549887,192,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Financial Services,0.08638749399427373,0.11604455835395218,640,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Healthcare,0.07763192914498182,0.08194979856085706,344,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Industrials,0.06459915006184819,0.08791008347743019,441,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Real Estate,0.06240536602246051,0.0918119445528915,177,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Technology,0.07817208002263772,0.08235490693884875,501,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Unknown,0.08232533594864935,0.10267858269164083,3,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
2026-01-14,Utilities,0.08269150119652108,0.09122310243083122,90,ICC calculation,data/202601/icc_live_usall_2026_0114_r1.csv
