date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-01-29,Basic Materials,0.09439143670104413,0.10566973613061734,162,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Communication Services,0.05275544619416481,0.12213250914833959,118,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Consumer Cyclical,0.08349657001958759,0.1054020763615252,330,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Consumer Defensive,0.06999673790017846,0.10065397794592504,136,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Energy,0.08070407708095775,0.11119089205802557,180,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Financial Services,0.0871477459272006,0.11413474710580947,516,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Healthcare,0.08364171692053274,0.08350163500774717,252,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Industrials,0.06723135860167062,0.08755212025128634,377,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Real Estate,0.06217448232463062,0.08893269336680683,166,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Technology,0.0695565637440406,0.08494825466419256,365,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Unknown,0.08533300463075778,0.10442884464218777,3,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
2026-01-29,Utilities,0.0814737108482904,0.08550664463293933,81,ICC calculation,data/202601/icc_live_usall_2026_0129_r1.csv
