date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-01-15,Basic Materials,0.09819500574860862,0.10814747638359694,174,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Communication Services,0.058762473351124285,0.11641007481546793,168,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Consumer Cyclical,0.0763447690972136,0.1015479335808995,388,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Consumer Defensive,0.06417800793485187,0.10075010411569756,160,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Energy,0.08582840608592143,0.11567243278715357,192,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Financial Services,0.0868332283226421,0.11527864756579671,640,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Healthcare,0.07795197833646861,0.08203773507537815,343,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Industrials,0.06404687575330799,0.08641599422988787,440,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Real Estate,0.062089370183043786,0.0910830662233889,177,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Technology,0.07814328627808684,0.08228793986156116,502,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Unknown,0.08286217256062162,0.10334235429485657,3,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
2026-01-15,Utilities,0.08207504776273249,0.09048406670385264,90,ICC calculation,data/202601/icc_live_usall_2026_0115_r1.csv
