date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-01-12,Basic Materials,0.0974536231924253,0.10895584859308098,174,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Communication Services,0.0585459502308513,0.11644908178814256,168,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Consumer Cyclical,0.07603850587896335,0.10230398062710507,389,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Consumer Defensive,0.06531224217145497,0.10267742974397005,160,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Energy,0.08775031443834241,0.11662751468111747,192,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Financial Services,0.08571668962871383,0.11619777763301867,640,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Healthcare,0.07802932561263377,0.08194640879471643,342,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Industrials,0.06504336321290023,0.08785587824442609,441,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Real Estate,0.06319105810425515,0.09195164376851979,177,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Technology,0.07707196731008835,0.08148854918993093,501,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Unknown,0.08179026277458226,0.10188504700770047,3,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
2026-01-12,Utilities,0.0833934059107261,0.09180862280682417,90,ICC calculation,data/202601/icc_live_usall_2026_0112_r1.csv
