date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-01-26,Basic Materials,0.0981646507125957,0.10681329463612992,162,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Communication Services,0.05588499831786278,0.12268861369552957,118,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Consumer Cyclical,0.08256527179452545,0.10231031946978784,331,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Consumer Defensive,0.06965100764164156,0.10061443478264541,136,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Energy,0.08295143236838161,0.11127720555567541,180,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Financial Services,0.08812387273118003,0.11468378687753335,517,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Healthcare,0.07980187478710205,0.08160874184695613,252,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Industrials,0.06456866520138851,0.08569821494081452,377,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Real Estate,0.06340130718212103,0.09040743156688806,165,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Technology,0.0697411884075963,0.08297270230715362,365,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Unknown,0.08232381908568853,0.10231466284698487,3,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
2026-01-26,Utilities,0.08223771113088632,0.08700656308977553,80,ICC calculation,data/202601/icc_live_usall_2026_0126_r1.csv
