date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-01-06,Basic Materials,0.09794573718589696,0.11009044543841566,175,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Communication Services,0.05951319170268092,0.1173855307094247,166,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Consumer Cyclical,0.07753624684296254,0.10316705890158011,387,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Consumer Defensive,0.06710146313345743,0.10507471281056757,160,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Energy,0.08973897401204983,0.11887660874588185,193,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Financial Services,0.0848556067689588,0.11614321520893478,640,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Healthcare,0.07720733515696274,0.08144544124659227,341,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Industrials,0.06567826993307381,0.08964931752425782,441,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Real Estate,0.06566228585335485,0.09278146291817424,179,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Technology,0.07651089997623577,0.0815098422350585,502,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Unknown,0.08185494262111565,0.10474152829040402,3,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,Utilities,0.08361817983725889,0.09130543619966111,90,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
