date,group,daily_icc,ew_icc,n_firms,method,source_file
2026-01-20,Basic Materials,0.09993571279757571,0.10862252715840813,174,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Communication Services,0.059756380738896255,0.11757895612029655,168,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Consumer Cyclical,0.07770483272213459,0.1037410286706091,390,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Consumer Defensive,0.0641725460183133,0.10129101878503768,160,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Energy,0.08570839528358278,0.11541549955906427,192,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Financial Services,0.08787350435186464,0.11679514439802005,642,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Healthcare,0.07868902227132651,0.08224891739665269,345,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Industrials,0.06487142792408548,0.08765146719677684,440,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Real Estate,0.06342545592470447,0.09109157982952171,177,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Technology,0.0807670344425112,0.08390262384396399,500,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Unknown,0.0844047165007914,0.10378407619908764,3,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
2026-01-20,Utilities,0.08277478393705986,0.0914840759440569,90,ICC calculation,data/202601/icc_live_usall_2026_0120_r1.csv
