ticker,price,dividend,mktcap,shares,bvps,sector,name,FE1,g2,icc_method,ICC,bm,date
AA,44.71,0.4,11799391232.0,263909445.0,27.926,Basic Materials,Alcoa Corporation,6.44907,0.01,forecast_icc,0.0847559817244965,0.6246029999482264,2026-09-22
AAL,13.61,0.0,9009410048.0,661969951.0,-6.001,Industrials,"American Airlines Group, Inc.",2.16825,0.01,forecast_icc,0.08749095413209987,,2026-09-22
AAON,79.27,0.4,6536099840.0,82453639.0,12.255,Industrials,"AAON, Inc.",2.35667,0.4844377872167085,forecast_icc,0.120515764461261,0.15459821157581952,2026-09-22
ACI,12.07,0.68,5857881088.0,485325683.0,3.3,Consumer Defensive,"Albertsons Companies, Inc.",1.79259,0.03179756664937328,forecast_icc,0.11699549253451147,0.2734051323064344,2026-09-22
ACM,62.27,1.24,8013926400.0,128696425.0,17.042,Industrials,AECOM,4.00115,0.5983929620234183,forecast_icc,0.2213450312403723,0.27367913871158095,2026-09-22
ADC,67.32,3.2,8396616704.0,124379310.0,51.09,Real Estate,Agree Realty Corporation,1.91786,0.01,forecast_icc,0.0308550550154566,0.7567975497646344,2026-09-22
AEIS,273.43,0.4,10950991872.0,40050442.0,36.403,Industrials,"Advanced Energy Industries, Inc",11.2445,0.3641984970429988,forecast_icc,0.111713836873229,0.13313462900595968,2026-09-22
AFG,140.47,3.52,11647978496.0,82921466.0,58.143,Financial Services,"American Financial Group, Inc.",12.38714,0.01,forecast_icc,0.06561764939093317,0.413917556535125,2026-09-22
AGCO,120.65,1.2,8449328128.0,70031729.0,58.292,Industrials,AGCO Corporation,5.62441,0.2992278301190703,forecast_icc,0.1106016472870085,0.4831496049182669,2026-09-22
AHR,51.69,1.0,11268356096.0,217998775.0,18.977,Real Estate,"American Healthcare REIT, Inc.",0.60433,0.6381778167557459,forecast_icc,0.10659766871500198,0.36713099212790445,2026-09-22
AIT,329.79,2.04,12114471936.0,36733895.0,49.249,Industrials,Applied Industrial Technologies,12.0325,0.0992844379804696,forecast_icc,0.051674576436143316,0.14933441625952848,2026-09-22
ALGM,35.51,0.0,6619136512.0,186402046.0,5.175,Technology,"Allegro MicroSystems, Inc.",1.01791,0.45020679627864935,forecast_icc,0.10652861777766398,0.14573359928461918,2026-09-22
ALK,41.91,0.0,4677286912.0,111603120.0,32.895,Industrials,"Alaska Air Group, Inc.",4.38397,0.04,forecast_icc,0.07894049298378397,0.7848961805146583,2026-09-22
ALLY,39.07,1.2,11885081600.0,304199693.0,44.378,Financial Services,Ally Financial Inc.,5.2227,0.22572998640549913,forecast_icc,0.17479981394549193,1.1358587538813365,2026-09-22
ALSN,115.38,1.16,9527854080.0,82578038.0,23.94,Consumer Cyclical,"Allison Transmission Holdings, ",9.97304,0.13281908024032818,forecast_icc,0.10265764849434789,0.20748829832204987,2026-09-22
ALV,118.77,3.48,8698384384.0,73237217.0,33.999,Consumer Cyclical,"Autoliv, Inc.",10.26116,0.1517684160465287,forecast_icc,0.11835414121130267,0.28625915237353117,2026-09-22
AM,21.12,0.9,10025114624.0,474674000.0,4.098,Energy,Antero Midstream Corporation,1.38526,0.1635938379798738,forecast_icc,0.11385820957589565,0.19403409586391976,2026-09-22
AMG,360.28,0.04,9316815872.0,25859933.0,116.846,Financial Services,"Affiliated Managers Group, Inc.",36.98459,0.01,forecast_icc,0.06509325578612224,0.324320000827639,2026-09-22
AMH,31.28,1.32,12823299072.0,359179944.0,18.919,Real Estate,American Homes 4 Rent,0.82335,0.01,forecast_icc,0.02885762233039879,0.5299202118255018,2026-09-22
AMKR,54.59,0.33,13563021312.0,248452472.0,18.753,Technology,"Amkor Technology, Inc.",2.57216,0.09104799079372983,forecast_icc,0.05959629782845913,0.3435244331064869,2026-09-22
AN,169.61,0.0,5607443456.0,33060806.0,68.193,Consumer Cyclical,"AutoNation, Inc.",21.78085,0.14696947088841794,forecast_icc,0.12785577686809046,0.40205765091499124,2026-09-22
ANF,136.21,0.0,5779986432.0,42434377.0,31.921,Consumer Cyclical,Abercrombie & Fitch Company,13.54227,0.01,forecast_icc,0.0636212622165474,0.23435137160837544,2026-09-22
APG,37.76,0.0,16318371840.0,432160297.0,8.454,Industrials,APi Group Corporation,0.96961,0.75,forecast_icc,0.1570408524455435,0.2238877252375443,2026-09-22
APPF,206.27,0.0,7305463296.0,24087367.0,14.856,Technology,"AppFolio, Inc.",6.89775,0.22231162335544208,forecast_icc,0.07039261256967222,0.048982783110816684,2026-09-22
AR,34.42,0.0,10582049792.0,307439000.0,26.958,Energy,Antero Resources Corporation,4.2783,0.01,forecast_icc,0.07420745080601165,0.7832074810558592,2026-09-22
ARMK,56.59,0.48,14918541312.0,263625044.0,12.878,Industrials,Aramark,2.27677,0.23656320137738995,forecast_icc,0.08692987451321776,0.22756670680002739,2026-09-22
ARW,221.83,0.0,11292350464.0,50905423.0,137.424,Technology,"Arrow Electronics, Inc.",21.635,0.10584700716431694,forecast_icc,0.09709821381652362,0.6195013936783179,2026-09-22
ASB,29.02,0.96,5480417280.0,188849659.0,29.215,Financial Services,Associated Banc-Corp,2.942,0.13038749150237927,forecast_icc,0.12304946162544905,1.006719471493419,2026-09-22
ASH,69.66,1.68,3189966080.0,45793370.0,40.836,Basic Materials,Ashland Inc.,3.52781,0.22162758198429033,forecast_icc,0.10507586242237421,0.5862187905521553,2026-09-22
ATI,186.56,0.0,25403947008.0,136170383.0,13.782,Industrials,ATI Inc.,5.11692,0.24545429672537367,forecast_icc,0.06596245953671306,0.07387435574145251,2026-09-22
ATR,125.45,1.92,7976252416.0,63581129.0,41.325,Healthcare,"AptarGroup, Inc.",5.51714,0.14500266442395882,forecast_icc,0.07337866135414683,0.3294141181708811,2026-09-22
AVAV,156.15,0.0,7935652864.0,50820702.0,86.819,Industrials,"AeroVironment, Inc.",3.26505,0.3651735808027443,forecast_icc,0.07456109424117818,0.555997421075953,2026-09-22
AVNT,41.24,1.1,3782514432.0,91719550.0,26.569,Basic Materials,Avient Corporation,3.19982,0.0922520641786102,forecast_icc,0.09148316528640474,0.6442531199177721,2026-09-22
AVT,98.25,1.48,8063669760.0,82072979.0,61.189,Technology,"Avnet, Inc.",10.5725,0.04484937337432027,forecast_icc,0.0874761621462804,0.6227888370308211,2026-09-22
AVTR,14.94,0.0,10104801280.0,676358840.0,8.323,Healthcare,"Avantor, Inc.",0.81315,0.08404353440324663,forecast_icc,0.061793514716157794,0.5570950352543698,2026-09-22
