date,family,group,daily_icc,ew_icc,n_firms,method,source_file
2025-12-12,industry,Consumer Cyclical,0.07860604637489085,0.10466686511992297,388,ICC calculation,data/202512/icc_live_usall_2025_1212.csv
2025-12-12,industry,Consumer Defensive,0.0721966707349071,0.108557272719679,158,ICC calculation,data/202512/icc_live_usall_2025_1212.csv
2025-12-12,industry,Energy,0.1055933209404615,0.12067774697504566,183,ICC calculation,data/202512/icc_live_usall_2025_1212.csv
2025-12-12,industry,Financial Services,0.086919679032439,0.11525700333145734,632,ICC calculation,data/202512/icc_live_usall_2025_1212.csv
2025-12-12,industry,Healthcare,0.07859902272760828,0.08336248511959266,334,ICC calculation,data/202512/icc_live_usall_2025_1212.csv
2025-12-12,industry,Industrials,0.06758861628839255,0.08914669859843449,430,ICC calculation,data/202512/icc_live_usall_2025_1212.csv
2025-12-12,industry,Real Estate,0.0658143949363512,0.08862575958908475,176,ICC calculation,data/202512/icc_live_usall_2025_1212.csv
2025-12-12,industry,Technology,0.07435199797669118,0.08098182481864107,494,ICC calculation,data/202512/icc_live_usall_2025_1212.csv
2025-12-12,industry,Utilities,0.08459395991236207,0.09317011511278138,92,ICC calculation,data/202512/icc_live_usall_2025_1212.csv
2025-12-15,industry,Basic Materials,0.09864815956735969,0.11180134860303548,155,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Communication Services,0.05976121247205412,0.12151932513213154,165,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Consumer Cyclical,0.07800181117054046,0.1044775174502365,387,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Consumer Defensive,0.07219905931673158,0.10923547761870199,157,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Energy,0.10579978479667501,0.12179066449462389,183,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Financial Services,0.08657905550959019,0.1148746897225445,634,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Healthcare,0.07818017727700287,0.08353604736068401,334,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Industrials,0.0674930625287327,0.08884927182227992,430,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Real Estate,0.06566157901028066,0.08902645786990072,176,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Technology,0.07515798654969433,0.0817569895038917,494,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-15,industry,Utilities,0.08394337953165484,0.09293799618255827,92,ICC calculation,data/202512/icc_live_usall_2025_1215.csv
2025-12-16,industry,Basic Materials,0.09984600775807509,0.11352912525550218,155,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Communication Services,0.05981368162165506,0.1207934905832927,166,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Consumer Cyclical,0.07753886796272573,0.10449424516957345,387,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Consumer Defensive,0.07241493033025341,0.10911716858672954,157,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Energy,0.10779313567028392,0.12366490211770015,182,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Financial Services,0.08689461136754985,0.11512328663446916,634,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Healthcare,0.07883523193009921,0.08367165813678552,335,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Industrials,0.06775471104475458,0.08922120560229291,430,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Real Estate,0.06602802012043447,0.08935615889091353,176,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Technology,0.07516852750431614,0.08148817332934043,492,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-16,industry,Utilities,0.08447132825876222,0.09390546446316571,91,ICC calculation,data/202512/icc_live_usall_2025_1216.csv
2025-12-17,industry,Basic Materials,0.10002895658301966,0.11357550231184987,155,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Communication Services,0.06102000255500105,0.12150901757777126,166,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Consumer Cyclical,0.0781838712815881,0.10506513598137716,386,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Consumer Defensive,0.07208947607245196,0.10689513449059194,156,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Energy,0.1063700149351746,0.12271469319087015,182,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Financial Services,0.08704728868484195,0.1155331853903746,633,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Healthcare,0.078993893244445,0.08365130982212383,335,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Industrials,0.06846686883000337,0.08978376314470891,430,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Real Estate,0.0665071168590316,0.08908078291199156,176,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Technology,0.0761987307709712,0.0822901611198783,492,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-17,industry,Utilities,0.08447718535631786,0.09399911721009616,91,ICC calculation,data/202512/icc_live_usall_2025_1217.csv
2025-12-18,industry,Basic Materials,0.09991836070630356,0.11317102441293207,155,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Communication Services,0.060974116472954296,0.12208265467189582,165,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Consumer Cyclical,0.07735485620544838,0.10479468976780547,386,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Consumer Defensive,0.07251165382920322,0.10706316609723111,156,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Energy,0.10731533705582434,0.1235602416638256,182,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Financial Services,0.08698832789964502,0.11527705938723536,632,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Healthcare,0.0793388374648036,0.08396900585558377,335,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Industrials,0.06810436206111639,0.08961513728038119,430,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Real Estate,0.06673800756298248,0.08985879534932399,175,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Technology,0.07521406415224564,0.08185623028110679,492,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-18,industry,Utilities,0.08438590892228237,0.09364115601577545,91,ICC calculation,data/202512/icc_live_usall_2025_1218.csv
2025-12-19,industry,Basic Materials,0.09973856731175097,0.11304619403090135,154,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Communication Services,0.060210562260132085,0.12203494119395723,165,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Consumer Cyclical,0.07766678093320513,0.10480053464190017,386,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Consumer Defensive,0.07271512764485419,0.10683370210507305,156,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Energy,0.10623874459011586,0.12295756108169524,182,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Financial Services,0.08675780693113065,0.11571372349635016,634,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Healthcare,0.07870333247664733,0.0835042158361168,334,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Industrials,0.0676304162341701,0.0895400107278069,430,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Real Estate,0.06684475884880872,0.09014758080758901,175,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Technology,0.07531816937593583,0.08144315387933289,492,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-19,industry,Utilities,0.08516910380496005,0.09432064818291402,91,ICC calculation,data/202512/icc_live_usall_2025_1219.csv
2025-12-22,industry,Basic Materials,0.09874021287616319,0.11229997857081069,154,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Communication Services,0.06065486052459265,0.11963600765536113,166,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Consumer Cyclical,0.07733604020609529,0.10492586294390172,386,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Consumer Defensive,0.07290426987539853,0.10727717780640078,156,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Energy,0.10526919209080982,0.12213978125093196,182,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Financial Services,0.08614832270230834,0.11545216410094956,633,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Healthcare,0.07832214010556118,0.0826645921941903,334,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Industrials,0.06710049520642981,0.0889405629201332,430,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Real Estate,0.06651826435591085,0.09023179517629512,175,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Technology,0.07560917382124967,0.08107846792511308,493,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-22,industry,Utilities,0.08389371403571311,0.09370209492664837,91,ICC calculation,data/202512/icc_live_usall_2025_1222.csv
2025-12-23,industry,Basic Materials,0.09865313937414578,0.11221881966279838,154,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Communication Services,0.059542257690257526,0.11829790279045278,166,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Consumer Cyclical,0.07720493698898294,0.10536117862420243,385,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Consumer Defensive,0.07291562074755926,0.10766098057611237,156,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Energy,0.10431455660164986,0.12177520441616399,182,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Financial Services,0.08603423663982432,0.11565563287336829,634,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Healthcare,0.07840435919454146,0.0830549967793001,334,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Industrials,0.06705602979711492,0.08926856880403013,430,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Real Estate,0.06657392353773905,0.09072126448649777,175,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Technology,0.07598778894672915,0.08168736727144668,493,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-23,industry,Utilities,0.0842463109657757,0.09297245859585097,91,ICC calculation,data/202512/icc_live_usall_2025_1223.csv
2025-12-24,industry,Basic Materials,0.098567553050876,0.11196581873002978,154,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Communication Services,0.05918639227536315,0.11836218103901769,166,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Consumer Cyclical,0.07705518114873407,0.10435454216642742,385,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Consumer Defensive,0.07259551958553079,0.10753463197369256,156,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Energy,0.10483535436332077,0.1220300575399025,182,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Financial Services,0.085849039614629,0.11567092419388537,633,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Healthcare,0.0781935957848031,0.08325231404027882,334,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Industrials,0.06721713906521824,0.08923120320632978,430,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Real Estate,0.06632834220853533,0.09022382161286269,175,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Technology,0.07586721465975899,0.08159020813864559,493,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-24,industry,Utilities,0.08329632198027227,0.09278940192107842,91,ICC calculation,data/202512/icc_live_usall_2025_1224.csv
2025-12-25,industry,Basic Materials,0.09887610070521412,0.11203755439948847,154,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Communication Services,0.05918645318030124,0.11837480498753743,166,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Consumer Cyclical,0.07704827486216281,0.10443944884984276,384,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Consumer Defensive,0.07259472987900785,0.10746762880573253,156,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Energy,0.10480709571232828,0.12185336265755872,182,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Financial Services,0.08586759001654333,0.1157163238411468,633,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Healthcare,0.07830008761272068,0.08343460824656874,333,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Industrials,0.06698749955726553,0.08927605473738615,429,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Real Estate,0.06633033334980426,0.09022382161286269,175,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Technology,0.07586922547598285,0.08164806885243642,492,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-25,industry,Utilities,0.08302110449157364,0.09259617277620122,91,ICC calculation,data/202512/icc_live_usall_2025_1225.csv
2025-12-26,industry,Basic Materials,0.09850163624527569,0.11170525668550853,154,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Communication Services,0.059290180097234656,0.11851327635206073,166,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Consumer Cyclical,0.07733175297594334,0.10435189126550187,384,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Consumer Defensive,0.0725930710831115,0.10735264112179607,156,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Energy,0.1051357201178227,0.12230509079553835,182,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Financial Services,0.08597839698864597,0.11581755015670174,633,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Healthcare,0.07826220359832939,0.08354574130245693,333,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Industrials,0.0670765414662284,0.08928524406099812,429,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Real Estate,0.0664338632189128,0.09078988303541331,174,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Technology,0.07579920058523068,0.08145170056021413,492,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-26,industry,Utilities,0.08318328917683579,0.09275884822712145,91,ICC calculation,data/202512/icc_live_usall_2025_1226.csv
2025-12-29,industry,Basic Materials,0.09947142417515549,0.11299910917832824,154,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Communication Services,0.059335209167569083,0.11895955797259931,166,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Consumer Cyclical,0.07774812986647058,0.1047352117992898,384,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Consumer Defensive,0.07288723791465777,0.10857083831957709,156,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Energy,0.10451652084451749,0.12129332260279306,183,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Financial Services,0.08627868924396533,0.11626889795640388,633,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Healthcare,0.07835517472516568,0.0838806500104817,333,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Industrials,0.06721746547501546,0.08958293010518618,429,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Real Estate,0.06646565280173213,0.09173774210086513,174,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Technology,0.07597388949165045,0.0820280012518374,492,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-29,industry,Utilities,0.0825946541121665,0.09168062356817278,90,ICC calculation,data/202512/icc_live_usall_2025_1229.csv
2025-12-30,industry,Basic Materials,0.09943684703848998,0.11290947661566038,154,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Communication Services,0.05925298432422762,0.11877007975396241,166,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Consumer Cyclical,0.07787503733123642,0.10500458386673132,384,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Consumer Defensive,0.07299115637683683,0.10900333173493365,156,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Energy,0.1033347277472564,0.12050155022385868,183,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Financial Services,0.08635568335427017,0.1166258440202041,633,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Healthcare,0.0784187889092595,0.08420285265345848,333,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Industrials,0.0673989529638953,0.08989803817127569,429,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Real Estate,0.06625057753769974,0.09103334760220466,174,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Technology,0.07618629934356731,0.08225170353541464,492,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-30,industry,Utilities,0.08311633619940945,0.09150655682506292,90,ICC calculation,data/202512/icc_live_usall_2025_1230.csv
2025-12-31,industry,Basic Materials,0.10006840596182996,0.11339125199745331,154,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Communication Services,0.05944583056313778,0.12033114683197495,166,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Consumer Cyclical,0.07829922298957434,0.1055095829225496,384,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Consumer Defensive,0.07329959879769248,0.10852688412192574,156,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Energy,0.10383065398626748,0.1210738832882264,183,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Financial Services,0.08676040115466509,0.11694862505978723,634,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Healthcare,0.07873544658942577,0.08341644443943591,332,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Industrials,0.06786118080699546,0.09060311993318011,429,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Real Estate,0.06678382576267076,0.09186071653845812,174,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Technology,0.07653995041078078,0.0825558864298037,492,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2025-12-31,industry,Utilities,0.08348774325238971,0.09188266589248327,90,ICC calculation,data/202512/icc_live_usall_2025_1231.csv
2026-01-01,industry,Basic Materials,0.10004478787937914,0.11290289878465708,153,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Communication Services,0.0594472042919538,0.11769025431981332,163,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Consumer Cyclical,0.07830528498341792,0.10558358034202357,384,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Consumer Defensive,0.06692758912512982,0.10717057596787348,157,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Energy,0.10409583754221738,0.12125230974843137,183,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Financial Services,0.08678849497723594,0.11692730403603493,634,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Healthcare,0.07870363869486025,0.08320866460014857,332,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Industrials,0.06789877603589062,0.09102655410926959,430,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Real Estate,0.06680544987088147,0.09184609585112416,175,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Technology,0.07653756142311802,0.08293976159153442,494,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-01,industry,Utilities,0.08392745300055877,0.09219360419675529,90,ICC calculation,data/202601/icc_live_usall_2026_0101.csv
2026-01-02,industry,Basic Materials,0.09897463289899766,0.11213566377469132,153,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Communication Services,0.05951103366273589,0.11756267001176617,163,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Consumer Cyclical,0.0791451427552521,0.10486743209798849,384,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Consumer Defensive,0.06692800640119884,0.10581856792342399,157,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Energy,0.10239932707577222,0.12019138938230013,183,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Financial Services,0.08653528488223201,0.11724631922425797,636,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Healthcare,0.07843151999139007,0.08314028490970343,332,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Industrials,0.06691275546805989,0.09010195323818446,430,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Real Estate,0.06599838956127245,0.09151131453950569,175,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Technology,0.0764335867206954,0.08204595654503256,494,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-02,industry,Utilities,0.0832347727768204,0.09162810586434138,90,ICC calculation,data/202601/icc_live_usall_2026_0102.csv
2026-01-06,industry,Basic Materials,0.09794573718589696,0.11009044543841566,175,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Communication Services,0.05951319170268092,0.1173855307094247,166,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Consumer Cyclical,0.07753624684296254,0.10316705890158011,387,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Consumer Defensive,0.06710146313345743,0.10507471281056757,160,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Energy,0.08973897401204983,0.11887660874588185,193,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Financial Services,0.0848556067689588,0.11614321520893478,640,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Healthcare,0.07720733515696274,0.08144544124659227,341,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Industrials,0.06567826993307381,0.08964931752425782,441,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Real Estate,0.06566228585335485,0.09278146291817424,179,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Technology,0.07651089997623577,0.0815098422350585,502,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-06,industry,Utilities,0.08361817983725889,0.09130543619966111,90,ICC calculation,data/202601/icc_live_usall_2026_0106_r1.csv
2026-01-07,industry,Basic Materials,0.09896557555520478,0.11108503355050373,174,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Communication Services,0.0589063036926114,0.11865563557830024,166,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Consumer Cyclical,0.07748227434792435,0.10439074764472256,387,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Consumer Defensive,0.0676265810240346,0.10558613559641886,160,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Energy,0.09053968959163937,0.11926446716328443,193,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Financial Services,0.08568994491237054,0.11712771746032795,640,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Healthcare,0.07697288158155628,0.08136321776668519,341,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Industrials,0.06646056327257167,0.08962533405066606,441,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Real Estate,0.06464379412844286,0.09305213523642478,179,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Technology,0.07668590875568539,0.0818469077310367,502,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-07,industry,Utilities,0.08474621422635578,0.09258715214515699,90,ICC calculation,data/202601/icc_live_usall_2026_0107_r1.csv
2026-01-08,industry,Basic Materials,0.09868099104779206,0.11039063071153624,174,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Communication Services,0.05861349692070413,0.11817249528027755,166,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Consumer Cyclical,0.0768806531112673,0.10291030372604154,388,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Consumer Defensive,0.06664079906334236,0.10394273524796276,160,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Energy,0.08873468219133837,0.11743697223965943,193,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Financial Services,0.08527588269005824,0.11598744214002536,640,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Healthcare,0.07838845122931414,0.08153481848200127,340,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Industrials,0.06622294663952336,0.08857827765349188,441,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Real Estate,0.06299562998625204,0.09207729122877609,179,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Technology,0.07743853875319218,0.08197420227321459,502,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-08,industry,Utilities,0.08447049230062185,0.09215498224494528,90,ICC calculation,data/202601/icc_live_usall_2026_0108_r1.csv
2026-01-09,industry,Basic Materials,0.09781719009773367,0.11052297437379913,174,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,industry,Communication Services,0.05847676237471251,0.11826612626717088,166,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,industry,Consumer Cyclical,0.07577681966156735,0.10272461713164123,388,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,industry,Consumer Defensive,0.06604439196417647,0.10321319385071508,160,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
2026-01-09,industry,Energy,0.08788642337089264,0.11728637692786764,193,ICC calculation,data/202601/icc_live_usall_2026_0109_r1.csv
