date,family,label,value,method,n_firms,yyyymm,year
2026-02-25,Basic Materials,Basic Materials,0.0767522600031082,ICC calculation,163.0,202602,2026
2026-02-25,Communication Services,Communication Services,0.07157803873373127,ICC calculation,121.0,202602,2026
2026-02-25,Consumer Cyclical,Consumer Cyclical,0.09724647419496425,ICC calculation,330.0,202602,2026
2026-02-25,Consumer Defensive,Consumer Defensive,0.06804911981243181,ICC calculation,131.0,202602,2026
2026-02-25,Energy,Energy,0.10537346775366817,ICC calculation,181.0,202602,2026
2026-02-25,Financial Services,Financial Services,0.09030792339391366,ICC calculation,513.0,202602,2026
2026-02-25,Healthcare,Healthcare,0.08632101202238855,ICC calculation,255.0,202602,2026
2026-02-25,Industrials,Industrials,0.06726891666298829,ICC calculation,376.0,202602,2026
2026-02-25,Real Estate,Real Estate,0.059284723879048554,ICC calculation,164.0,202602,2026
2026-02-25,Technology,Technology,0.07298763792935269,ICC calculation,365.0,202602,2026
2026-02-25,Utilities,Utilities,0.08178580772122322,ICC calculation,80.0,202602,2026
