date,family,label,value,method,n_firms,yyyymm,year
2026-02-20,Basic Materials,Basic Materials,0.08027282926625864,ICC calculation,165.0,202602,2026
2026-02-20,Communication Services,Communication Services,0.07113895736233604,ICC calculation,121.0,202602,2026
2026-02-20,Consumer Cyclical,Consumer Cyclical,0.09546760831981414,ICC calculation,329.0,202602,2026
2026-02-20,Consumer Defensive,Consumer Defensive,0.06927107643871953,ICC calculation,132.0,202602,2026
2026-02-20,Energy,Energy,0.10311389365286636,ICC calculation,180.0,202602,2026
2026-02-20,Financial Services,Financial Services,0.08952683022172161,ICC calculation,513.0,202602,2026
2026-02-20,Healthcare,Healthcare,0.08615923746864265,ICC calculation,252.0,202602,2026
2026-02-20,Industrials,Industrials,0.06569997542517515,ICC calculation,375.0,202602,2026
2026-02-20,Real Estate,Real Estate,0.06419490401759488,ICC calculation,166.0,202602,2026
2026-02-20,Technology,Technology,0.07367350495053596,ICC calculation,365.0,202602,2026
2026-02-20,Utilities,Utilities,0.08186656229398533,ICC calculation,80.0,202602,2026
