date,family,label,value,method,n_firms,yyyymm,year
2026-02-06,Basic Materials,Basic Materials,0.09663032390646507,ICC calculation,161.0,202602,2026
2026-02-06,Communication Services,Communication Services,0.07133247121593787,ICC calculation,119.0,202602,2026
2026-02-06,Consumer Cyclical,Consumer Cyclical,0.09701254716031234,ICC calculation,329.0,202602,2026
2026-02-06,Consumer Defensive,Consumer Defensive,0.06764175655464996,ICC calculation,135.0,202602,2026
2026-02-06,Energy,Energy,0.10211905866398859,ICC calculation,179.0,202602,2026
2026-02-06,Financial Services,Financial Services,0.08637667372131948,ICC calculation,514.0,202602,2026
2026-02-06,Healthcare,Healthcare,0.08467837785391627,ICC calculation,252.0,202602,2026
2026-02-06,Industrials,Industrials,0.06653425739466128,ICC calculation,376.0,202602,2026
2026-02-06,Real Estate,Real Estate,0.06348087038649917,ICC calculation,165.0,202602,2026
2026-02-06,Technology,Technology,0.07160215231021673,ICC calculation,365.0,202602,2026
2026-02-06,Utilities,Utilities,0.08213702085995976,ICC calculation,80.0,202602,2026
