date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-02-27,Technology,0.0741914127113329,0.09629260450384003,368.0,18744261635380.0
2026-02-27,Financial Services,0.09087249844561326,0.11997646209800272,510.0,13499217529030.0
2026-02-27,Communication Services,0.07167510791561736,0.12749703750879718,121.0,10973423086759.0
2026-02-27,Healthcare,0.08571863872683104,0.09536333027280085,255.0,7767706517513.0
2026-02-27,Industrials,0.06700364862649147,0.09143839681541081,378.0,7195297792362.0
2026-02-27,Consumer Cyclical,0.09727118773155727,0.113342142333627,330.0,7097475664215.0
2026-02-27,Energy,0.10586075622810628,0.11487139904800978,180.0,4328791459824.0
2026-02-27,Consumer Defensive,0.06761981263124323,0.10286378433627696,132.0,3485805935777.0
2026-02-27,Basic Materials,0.07600533054393632,0.09784795577748837,165.0,3083108008056.0
2026-02-27,Utilities,0.0749285882278573,0.08261290404745084,80.0,1867758934560.0
2026-02-27,Real Estate,0.05911652928302005,0.08974068412415459,164.0,1657029335958.0
