date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-02-16,Technology,0.07321544845966255,0.09219329553458175,363.0,18608788776986.0
2026-02-16,Financial Services,0.08922519548390524,0.11696622955064916,513.0,13677353252429.0
2026-02-16,Communication Services,0.07229669622402068,0.1258874496827505,120.0,10762669929863.0
2026-02-16,Healthcare,0.08662396448826218,0.08846522318256399,250.0,7591691284888.0
2026-02-16,Industrials,0.06659314375093431,0.08876243831323374,374.0,7084548047865.0
2026-02-16,Consumer Cyclical,0.09583382419010968,0.10986146913609274,329.0,7042864966111.0
2026-02-16,Energy,0.1042244719221668,0.11512794540327566,178.0,4197525230024.0
2026-02-16,Consumer Defensive,0.0693242316042156,0.10266397299108743,132.0,3439215219898.0
2026-02-16,Basic Materials,0.09449440691875399,0.1109849629543353,161.0,2955580767460.0
2026-02-16,Utilities,0.07974993877814379,0.08372830915831453,80.0,1830411844096.0
2026-02-16,Real Estate,0.06451538210784312,0.09265755568218667,165.0,1654644587939.0
