date,family,label,value,method,n_firms,yyyymm,year
2026-02-18,Basic Materials,Basic Materials,0.09335384561214521,ICC calculation,162.0,202602,2026
2026-02-18,Communication Services,Communication Services,0.07237434326799994,ICC calculation,120.0,202602,2026
2026-02-18,Consumer Cyclical,Consumer Cyclical,0.09514384878233477,ICC calculation,329.0,202602,2026
2026-02-18,Consumer Defensive,Consumer Defensive,0.06942866898543462,ICC calculation,132.0,202602,2026
2026-02-18,Energy,Energy,0.10183294437162817,ICC calculation,180.0,202602,2026
2026-02-18,Financial Services,Financial Services,0.08958426225452908,ICC calculation,513.0,202602,2026
2026-02-18,Healthcare,Healthcare,0.08646312286607828,ICC calculation,251.0,202602,2026
2026-02-18,Industrials,Industrials,0.06633317069460436,ICC calculation,376.0,202602,2026
2026-02-18,Real Estate,Real Estate,0.06479170870258374,ICC calculation,165.0,202602,2026
2026-02-18,Technology,Technology,0.07347340623726963,ICC calculation,364.0,202602,2026
2026-02-18,Utilities,Utilities,0.08140440223900225,ICC calculation,80.0,202602,2026
