date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-02-13,Technology,0.07319659618152007,0.09178298156794946,365.0,18788602873753.0
2026-02-13,Financial Services,0.08722222510068701,0.11606251381700393,515.0,13680609607501.0
2026-02-13,Communication Services,0.0721087053932108,0.12623294008572752,119.0,10762044731847.0
2026-02-13,Healthcare,0.08663551507606145,0.08854073687026752,250.0,7591929162237.0
2026-02-13,Industrials,0.06641363407279094,0.08876171459905222,374.0,7085734460438.0
2026-02-13,Consumer Cyclical,0.0957418861308528,0.10900856720136054,329.0,7045357541203.0
2026-02-13,Energy,0.10313006312596722,0.11258293800134399,178.0,4196963746188.0
2026-02-13,Consumer Defensive,0.06944448745935411,0.10153370056305518,132.0,3440388273338.0
2026-02-13,Basic Materials,0.0937193916355039,0.1095155875096343,162.0,2955925089188.0
2026-02-13,Utilities,0.07949795470243148,0.0836516029520011,80.0,1828967799808.0
2026-02-13,Real Estate,0.06484277348373182,0.09417551043093741,165.0,1651637786115.0
