date,family,label,value,method,n_firms,yyyymm,year
2026-02-19,Basic Materials,Basic Materials,0.0849222624929996,ICC calculation,163.0,202602,2026
2026-02-19,Communication Services,Communication Services,0.07234031290950423,ICC calculation,120.0,202602,2026
2026-02-19,Consumer Cyclical,Consumer Cyclical,0.09622544475166031,ICC calculation,329.0,202602,2026
2026-02-19,Consumer Defensive,Consumer Defensive,0.07019949663100622,ICC calculation,132.0,202602,2026
2026-02-19,Energy,Energy,0.10136059407931154,ICC calculation,180.0,202602,2026
2026-02-19,Financial Services,Financial Services,0.08995204877320526,ICC calculation,513.0,202602,2026
2026-02-19,Healthcare,Healthcare,0.08596490078830275,ICC calculation,252.0,202602,2026
2026-02-19,Industrials,Industrials,0.06583741333255536,ICC calculation,376.0,202602,2026
2026-02-19,Real Estate,Real Estate,0.06589023875039395,ICC calculation,166.0,202602,2026
2026-02-19,Technology,Technology,0.07385222492830469,ICC calculation,364.0,202602,2026
2026-02-19,Utilities,Utilities,0.08145557721089215,ICC calculation,80.0,202602,2026
