date,family,label,value,method,n_firms,yyyymm,year
2026-02-27,Basic Materials,Basic Materials,0.07600533054393632,ICC calculation,165.0,202602,2026
2026-02-27,Communication Services,Communication Services,0.07167510791561736,ICC calculation,121.0,202602,2026
2026-02-27,Consumer Cyclical,Consumer Cyclical,0.09727118773155727,ICC calculation,330.0,202602,2026
2026-02-27,Consumer Defensive,Consumer Defensive,0.06761981263124323,ICC calculation,132.0,202602,2026
2026-02-27,Energy,Energy,0.10586075622810628,ICC calculation,180.0,202602,2026
2026-02-27,Financial Services,Financial Services,0.09087249844561326,ICC calculation,510.0,202602,2026
2026-02-27,Healthcare,Healthcare,0.08571863872683104,ICC calculation,255.0,202602,2026
2026-02-27,Industrials,Industrials,0.06700364862649147,ICC calculation,378.0,202602,2026
2026-02-27,Real Estate,Real Estate,0.05911652928302005,ICC calculation,164.0,202602,2026
2026-02-27,Technology,Technology,0.0741914127113329,ICC calculation,368.0,202602,2026
2026-02-27,Utilities,Utilities,0.0749285882278573,ICC calculation,80.0,202602,2026
