date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-02-24,Technology,0.07362371362274067,0.09512243506452814,364.0,18780394451487.0
2026-02-24,Financial Services,0.09082349496410719,0.11832197709336081,515.0,13469119597616.0
2026-02-24,Communication Services,0.07178332655375061,0.12671460373192558,121.0,10903971153818.0
2026-02-24,Healthcare,0.08611340004234375,0.09047769277530324,250.0,7659078437742.0
2026-02-24,Industrials,0.06586354908546549,0.09048000859787515,376.0,7208248895875.0
2026-02-24,Consumer Cyclical,0.09697858894419582,0.11182704897923298,330.0,7101289269888.0
2026-02-24,Energy,0.10430285439878112,0.11363112720213817,180.0,4274313640376.0
2026-02-24,Consumer Defensive,0.06825720770539996,0.10215549495386923,132.0,3481297010652.0
2026-02-24,Basic Materials,0.07604746669136904,0.10067758706834871,163.0,3036587820507.0
2026-02-24,Utilities,0.08226598405654023,0.08817197247817607,80.0,1852513933936.0
2026-02-24,Real Estate,0.060052102922042376,0.09323556179509344,164.0,1657944397543.0
