date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-02-19,Technology,0.07385222492830469,0.09421059478588772,364.0,18668087863767.0
2026-02-19,Financial Services,0.08995204877320526,0.11733620044437743,513.0,13737172592735.0
2026-02-19,Communication Services,0.07234031290950423,0.12640505966970567,120.0,10723721235242.0
2026-02-19,Healthcare,0.08596490078830275,0.08848956983760758,252.0,7693237483581.0
2026-02-19,Industrials,0.06583741333255536,0.0875958129895602,376.0,7188188807395.0
2026-02-19,Consumer Cyclical,0.09622544475166031,0.11100207930285368,329.0,7082473360872.0
2026-02-19,Energy,0.10136059407931154,0.11222604456943104,180.0,4263283700032.0
2026-02-19,Consumer Defensive,0.07019949663100622,0.10241658268562008,132.0,3398185223007.0
2026-02-19,Basic Materials,0.0849222624929996,0.10516700709798296,163.0,2956626764078.0
2026-02-19,Utilities,0.08145557721089215,0.08531710514371918,80.0,1814870753136.0
2026-02-19,Real Estate,0.06589023875039395,0.09349643983528466,166.0,1646721974696.0
