date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-02-12,Technology,0.07304323906880152,0.09276717663124633,363.0,18591882553162.0
2026-02-12,Financial Services,0.08892051148073647,0.11694780949443923,514.0,13706828108581.0
2026-02-12,Communication Services,0.07167365389020164,0.12797552490878383,120.0,10852455065045.0
2026-02-12,Healthcare,0.08729030354315118,0.0889822470290868,250.0,7530868045298.0
2026-02-12,Consumer Cyclical,0.0960197344730945,0.10882082157249562,329.0,7051656133211.0
2026-02-12,Industrials,0.06674242816302055,0.08871177934425732,375.0,7025830820012.0
2026-02-12,Energy,0.10391206578189952,0.11404764022978502,178.0,4148712396708.0
2026-02-12,Consumer Defensive,0.06963148299123828,0.10249343149801343,132.0,3433514247051.0
2026-02-12,Basic Materials,0.0966441703169155,0.11101451665544415,162.0,2904430455168.0
2026-02-12,Utilities,0.08038286949591458,0.08446472800798115,80.0,1786981385152.0
2026-02-12,Real Estate,0.06465478999084885,0.09154115933173271,165.0,1628451639537.0
