date,etf,ticker,weight,icc
2026-08-04,SPY,AAPL,0.0764,0.0402989058164697
2026-08-04,SPY,NVDA,0.0737,0.1317870685705854
2026-08-04,SPY,MSFT,0.052300000000000006,0.0761960345163634
2026-08-04,SPY,AMZN,0.036000000000000004,0.0352615897693874
2026-08-04,SPY,GOOGL,0.0305,0.0413630602603659
2026-08-04,SPY,AVGO,0.0286,0.1576355021197305
2026-08-04,SPY,GOOG,0.0246,0.041546452043042
2026-08-04,SPY,META,0.018500000000000003,0.0584489330095917
2026-08-04,SPY,BRK-B,0.0146,0.0387674964280836
2026-08-04,SPY,TSLA,0.013600000000000001,0.020983396491656
2026-08-04,SPY,JNJ,0.0096,0.0661977899233628
2026-08-04,SPY,V,0.0095,0.0581245528794714
2026-08-04,SPY,WMT,0.0076,0.0471164041184065
2026-08-04,SPY,MA,0.0073,0.0613566832426398
2026-08-04,SPY,ABBV,0.0070999999999999995,0.0963978154239444
2026-08-04,SPY,CSCO,0.006999999999999999,0.0575286445730002
2026-08-04,SPY,INTC,0.0067,0.0570997195952037
2026-08-04,SPY,COST,0.0066,0.0363961642290162
2026-08-04,SPY,BAC,0.0063,0.0981731187320366
2026-08-04,SPY,AMAT,0.0062,0.0842596848244345
2026-08-04,IVV,AAPL,0.0764,0.0402989058164697
2026-08-04,IVV,NVDA,0.0737,0.1317870685705854
2026-08-04,IVV,MSFT,0.052300000000000006,0.0761960345163634
2026-08-04,IVV,AMZN,0.036000000000000004,0.0352615897693874
2026-08-04,IVV,GOOGL,0.0305,0.0413630602603659
2026-08-04,IVV,AVGO,0.0287,0.1576355021197305
2026-08-04,IVV,GOOG,0.0246,0.041546452043042
2026-08-04,IVV,META,0.018500000000000003,0.0584489330095917
2026-08-04,IVV,BRK-B,0.0146,0.0387674964280836
2026-08-04,IVV,TSLA,0.013600000000000001,0.020983396491656
2026-08-04,IVV,JNJ,0.0096,0.0661977899233628
2026-08-04,IVV,V,0.0095,0.0581245528794714
2026-08-04,IVV,WMT,0.0076,0.0471164041184065
2026-08-04,IVV,MA,0.0073,0.0613566832426398
2026-08-04,IVV,ABBV,0.0070999999999999995,0.0963978154239444
2026-08-04,IVV,CSCO,0.006999999999999999,0.0575286445730002
2026-08-04,IVV,INTC,0.0067,0.0570997195952037
