date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-01-02,Technology,0.0764335867206954,0.08204595654503256,494.0,26129888906031.0
2026-01-02,Financial Services,0.08653528488223201,0.11724631922425797,636.0,14535139867686.0
2026-01-02,Communication Services,0.05951103366273589,0.11756267001176617,163.0,12151603120982.0
2026-01-02,Consumer Cyclical,0.0791451427552521,0.10486743209798849,384.0,9275041341850.0
2026-01-02,Healthcare,0.07843151999139007,0.08314028490970343,332.0,7996447956602.0
2026-01-02,Industrials,0.06691275546805989,0.09010195323818446,430.0,6743385358202.0
2026-01-02,Consumer Defensive,0.06692800640119884,0.10581856792342399,157.0,4154096212472.0
2026-01-02,Energy,0.10239932707577222,0.12019138938230013,183.0,3591592636452.0
2026-01-02,Basic Materials,0.09897463289899766,0.11213566377469132,153.0,2488686469850.0
2026-01-02,Utilities,0.0832347727768204,0.09162810586434138,90.0,1734463446488.0
2026-01-02,Real Estate,0.06599838956127245,0.09151131453950569,175.0,1591690379058.0
