date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-01-20,Technology,0.0807670344425112,0.08390262384396399,500.0,25381147972988.0
2026-01-20,Financial Services,0.08787350435186464,0.11679514439802005,642.0,14337594823079.0
2026-01-20,Communication Services,0.059756380738896255,0.11757895612029655,168.0,12095063213793.0
2026-01-20,Consumer Cyclical,0.07770483272213459,0.1037410286706091,390.0,9304961768535.0
2026-01-20,Healthcare,0.07868902227132651,0.08224891739665269,345.0,8054010047884.0
2026-01-20,Industrials,0.06487142792408548,0.08765146719677684,440.0,7044721912861.0
2026-01-20,Consumer Defensive,0.0641725460183133,0.10129101878503768,160.0,4377626123874.0
2026-01-20,Energy,0.08570839528358278,0.11541549955906427,192.0,3775697159102.0
2026-01-20,Basic Materials,0.09993571279757571,0.10862252715840813,174.0,2793407939482.0
2026-01-20,Utilities,0.08277478393705986,0.0914840759440569,90.0,1746570328516.0
2026-01-20,Real Estate,0.06342545592470447,0.09109157982952171,177.0,1629130783154.0
