date,family,label,value,method,n_firms,yyyymm,year
2026-01-27,Basic Materials,Basic Materials,0.09716274136534982,ICC calculation,161.0,202601,2026
2026-01-27,Communication Services,Communication Services,0.05584853375784513,ICC calculation,118.0,202601,2026
2026-01-27,Consumer Cyclical,Consumer Cyclical,0.08206433575244275,ICC calculation,331.0,202601,2026
2026-01-27,Consumer Defensive,Consumer Defensive,0.06933053103962127,ICC calculation,136.0,202601,2026
2026-01-27,Energy,Energy,0.08144311759781636,ICC calculation,180.0,202601,2026
2026-01-27,Financial Services,Financial Services,0.08852307739597189,ICC calculation,517.0,202601,2026
2026-01-27,Healthcare,Healthcare,0.08208747039284232,ICC calculation,252.0,202601,2026
2026-01-27,Industrials,Industrials,0.06778021036181575,ICC calculation,377.0,202601,2026
2026-01-27,Real Estate,Real Estate,0.06352455165398908,ICC calculation,165.0,202601,2026
2026-01-27,Technology,Technology,0.06919851765790354,ICC calculation,365.0,202601,2026
2026-01-27,Utilities,Utilities,0.0819267102975741,ICC calculation,80.0,202601,2026
