date,family,label,value,method,n_firms,yyyymm,year
2026-01-28,Basic Materials,Basic Materials,0.09661989290644564,ICC calculation,161.0,202601,2026
2026-01-28,Communication Services,Communication Services,0.05583695821804733,ICC calculation,118.0,202601,2026
2026-01-28,Consumer Cyclical,Consumer Cyclical,0.08298750888894055,ICC calculation,331.0,202601,2026
2026-01-28,Consumer Defensive,Consumer Defensive,0.06987458501917233,ICC calculation,136.0,202601,2026
2026-01-28,Energy,Energy,0.08082234764809094,ICC calculation,180.0,202601,2026
2026-01-28,Financial Services,Financial Services,0.08876043594382096,ICC calculation,516.0,202601,2026
2026-01-28,Healthcare,Healthcare,0.08313677252462565,ICC calculation,252.0,202601,2026
2026-01-28,Industrials,Industrials,0.06759427737678211,ICC calculation,377.0,202601,2026
2026-01-28,Real Estate,Real Estate,0.0632024074956938,ICC calculation,165.0,202601,2026
2026-01-28,Technology,Technology,0.07008115048019577,ICC calculation,365.0,202601,2026
2026-01-28,Utilities,Utilities,0.08257636363605295,ICC calculation,81.0,202601,2026
