date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-01-06,Technology,0.07651089997623577,0.0815098422350585,502.0,26398244840628.0
2026-01-06,Financial Services,0.0848556067689588,0.11614321520893478,640.0,14884706177154.0
2026-01-06,Communication Services,0.05951319170268092,0.1173855307094247,166.0,12161910601591.0
2026-01-06,Consumer Cyclical,0.07753624684296254,0.10316705890158011,387.0,9514973083895.0
2026-01-06,Healthcare,0.07720733515696274,0.08144544124659227,341.0,8162042981499.0
2026-01-06,Industrials,0.06567826993307381,0.08964931752425782,441.0,6940173554939.0
2026-01-06,Consumer Defensive,0.06710146313345743,0.10507471281056757,160.0,4146805789438.0
2026-01-06,Energy,0.08973897401204983,0.11887660874588185,193.0,3592998078950.0
2026-01-06,Basic Materials,0.09794573718589696,0.11009044543841566,175.0,2653435968702.0
2026-01-06,Utilities,0.08361817983725889,0.09130543619966111,90.0,1728821117760.0
2026-01-06,Real Estate,0.06566228585335485,0.09278146291817424,179.0,1609897083905.0
