date,family,label,value,method,n_firms,yyyymm,year
2026-01-16,Basic Materials,Basic Materials,0.09864389498779967,ICC calculation,174.0,202601,2026
2026-01-16,Communication Services,Communication Services,0.059133230906945874,ICC calculation,168.0,202601,2026
2026-01-16,Consumer Cyclical,Consumer Cyclical,0.0763624726742974,ICC calculation,388.0,202601,2026
2026-01-16,Consumer Defensive,Consumer Defensive,0.06421531148905968,ICC calculation,160.0,202601,2026
2026-01-16,Energy,Energy,0.08539887367817085,ICC calculation,192.0,202601,2026
2026-01-16,Financial Services,Financial Services,0.08664244508288299,ICC calculation,639.0,202601,2026
2026-01-16,Healthcare,Healthcare,0.07824226816362939,ICC calculation,344.0,202601,2026
2026-01-16,Industrials,Industrials,0.06378903547198093,ICC calculation,440.0,202601,2026
2026-01-16,Real Estate,Real Estate,0.06187665969489933,ICC calculation,177.0,202601,2026
2026-01-16,Technology,Technology,0.07922926958734705,ICC calculation,502.0,202601,2026
2026-01-16,Utilities,Utilities,0.08228187362184684,ICC calculation,90.0,202601,2026
