date,family,label,value,method,n_firms,yyyymm,year
2026-01-15,Basic Materials,Basic Materials,0.09819500574860862,ICC calculation,174.0,202601,2026
2026-01-15,Communication Services,Communication Services,0.058762473351124285,ICC calculation,168.0,202601,2026
2026-01-15,Consumer Cyclical,Consumer Cyclical,0.0763447690972136,ICC calculation,388.0,202601,2026
2026-01-15,Consumer Defensive,Consumer Defensive,0.06417800793485187,ICC calculation,160.0,202601,2026
2026-01-15,Energy,Energy,0.08582840608592143,ICC calculation,192.0,202601,2026
2026-01-15,Financial Services,Financial Services,0.0868332283226421,ICC calculation,640.0,202601,2026
2026-01-15,Healthcare,Healthcare,0.07795197833646861,ICC calculation,343.0,202601,2026
2026-01-15,Industrials,Industrials,0.06404687575330799,ICC calculation,440.0,202601,2026
2026-01-15,Real Estate,Real Estate,0.062089370183043786,ICC calculation,177.0,202601,2026
2026-01-15,Technology,Technology,0.07814328627808684,ICC calculation,502.0,202601,2026
2026-01-15,Utilities,Utilities,0.08207504776273249,ICC calculation,90.0,202601,2026
