date,family,label,value,method,n_firms,yyyymm,year
2026-01-30,Basic Materials,Basic Materials,0.09703400799100133,ICC calculation,161.0,202601,2026
2026-01-30,Communication Services,Communication Services,0.053222753087121634,ICC calculation,118.0,202601,2026
2026-01-30,Consumer Cyclical,Consumer Cyclical,0.08424222649141257,ICC calculation,329.0,202601,2026
2026-01-30,Consumer Defensive,Consumer Defensive,0.06957261941623143,ICC calculation,135.0,202601,2026
2026-01-30,Energy,Energy,0.08757910996228611,ICC calculation,180.0,202601,2026
2026-01-30,Financial Services,Financial Services,0.08788839931422811,ICC calculation,516.0,202601,2026
2026-01-30,Healthcare,Healthcare,0.08316205158608093,ICC calculation,252.0,202601,2026
2026-01-30,Industrials,Industrials,0.06763859346282759,ICC calculation,377.0,202601,2026
2026-01-30,Real Estate,Real Estate,0.06222909645066061,ICC calculation,166.0,202601,2026
2026-01-30,Technology,Technology,0.06984434729169631,ICC calculation,366.0,202601,2026
2026-01-30,Utilities,Utilities,0.08115716611461118,ICC calculation,81.0,202601,2026
