date,family,label,value,method,n_firms,yyyymm,year
2026-01-06,Basic Materials,Basic Materials,0.09794573718589696,ICC calculation,175.0,202601,2026
2026-01-06,Communication Services,Communication Services,0.05951319170268092,ICC calculation,166.0,202601,2026
2026-01-06,Consumer Cyclical,Consumer Cyclical,0.07753624684296254,ICC calculation,387.0,202601,2026
2026-01-06,Consumer Defensive,Consumer Defensive,0.06710146313345743,ICC calculation,160.0,202601,2026
2026-01-06,Energy,Energy,0.08973897401204983,ICC calculation,193.0,202601,2026
2026-01-06,Financial Services,Financial Services,0.0848556067689588,ICC calculation,640.0,202601,2026
2026-01-06,Healthcare,Healthcare,0.07720733515696274,ICC calculation,341.0,202601,2026
2026-01-06,Industrials,Industrials,0.06567826993307381,ICC calculation,441.0,202601,2026
2026-01-06,Real Estate,Real Estate,0.06566228585335485,ICC calculation,179.0,202601,2026
2026-01-06,Technology,Technology,0.07651089997623577,ICC calculation,502.0,202601,2026
2026-01-06,Utilities,Utilities,0.08361817983725889,ICC calculation,90.0,202601,2026
