date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-01-22,Technology,0.06989182025155333,0.08278268339196188,365.0,19088197279176.0
2026-01-22,Financial Services,0.08723307282528095,0.1137266873810858,516.0,14000063238147.0
2026-01-22,Communication Services,0.05661783851727536,0.12307611934811256,118.0,11391386618010.0
2026-01-22,Healthcare,0.07875983948479853,0.08098143096575833,252.0,7627282377658.0
2026-01-22,Consumer Cyclical,0.08324248606087137,0.10184740125362575,332.0,7489854389452.0
2026-01-22,Industrials,0.06455793221441448,0.08483149583397752,377.0,6721228129791.0
2026-01-22,Energy,0.08328981203377504,0.11201502737861684,180.0,3820506755018.0
2026-01-22,Consumer Defensive,0.07042625726452648,0.10033869861416933,136.0,3208900700543.0
2026-01-22,Basic Materials,0.09598845416557278,0.10532485242317398,161.0,2800196503990.0
2026-01-22,Utilities,0.08276707467547093,0.08693547411027927,80.0,1676664990416.0
2026-01-22,Real Estate,0.06345261199854278,0.09057983294189995,165.0,1565438352131.0
