date,family,label,value,method,n_firms,yyyymm,year
2026-01-13,Basic Materials,Basic Materials,0.09727255578924368,ICC calculation,174.0,202601,2026
2026-01-13,Communication Services,Communication Services,0.05835569498750662,ICC calculation,168.0,202601,2026
2026-01-13,Consumer Cyclical,Consumer Cyclical,0.0760813000216148,ICC calculation,389.0,202601,2026
2026-01-13,Consumer Defensive,Consumer Defensive,0.06476066730895995,ICC calculation,160.0,202601,2026
2026-01-13,Energy,Energy,0.08705082974224189,ICC calculation,192.0,202601,2026
2026-01-13,Financial Services,Financial Services,0.08698666000829283,ICC calculation,640.0,202601,2026
2026-01-13,Healthcare,Healthcare,0.07810516208223144,ICC calculation,343.0,202601,2026
2026-01-13,Industrials,Industrials,0.06474363801351583,ICC calculation,441.0,202601,2026
2026-01-13,Real Estate,Real Estate,0.06315576782513689,ICC calculation,177.0,202601,2026
2026-01-13,Technology,Technology,0.07747057301991457,ICC calculation,501.0,202601,2026
2026-01-13,Utilities,Utilities,0.0830386899455397,ICC calculation,90.0,202601,2026
