date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-01-29,Technology,0.0695565637440406,0.08494825466419256,365.0,19171932005404.0
2026-01-29,Financial Services,0.0871477459272006,0.11413474710580947,516.0,13997188664379.0
2026-01-29,Communication Services,0.05275544619416481,0.12213250914833959,118.0,11830668556276.0
2026-01-29,Consumer Cyclical,0.08349657001958759,0.1054020763615252,330.0,7512679880211.0
2026-01-29,Healthcare,0.08364171692053274,0.08350163500774717,252.0,7442370475053.0
2026-01-29,Industrials,0.06723135860167062,0.08755212025128634,377.0,6721637373131.0
2026-01-29,Energy,0.08070407708095775,0.11119089205802557,180.0,4007014876520.0
2026-01-29,Consumer Defensive,0.06999673790017846,0.10065397794592504,136.0,3217650118153.0
2026-01-29,Basic Materials,0.09439143670104413,0.10566973613061734,162.0,2924851451506.0
2026-01-29,Utilities,0.0814737108482904,0.08550664463293933,81.0,1713501347856.0
2026-01-29,Real Estate,0.06217448232463062,0.08893269336680683,166.0,1587901626698.0
