date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-01-01,Technology,0.07653756142311802,0.08293976159153442,494.0,25978688464134.0
2026-01-01,Financial Services,0.08678849497723594,0.11692730403603493,634.0,14465671304812.0
2026-01-01,Communication Services,0.0594472042919538,0.11769025431981332,163.0,12156621619767.0
2026-01-01,Consumer Cyclical,0.07830528498341792,0.10558358034202357,384.0,9303243236742.0
2026-01-01,Healthcare,0.07870363869486025,0.08320866460014857,332.0,7962986821391.0
2026-01-01,Industrials,0.06789877603589062,0.09102655410926959,430.0,6610128299313.0
2026-01-01,Consumer Defensive,0.06692758912512982,0.10717057596787348,157.0,4155534979008.0
2026-01-01,Energy,0.10409583754221738,0.12125230974843137,183.0,3521661575308.0
2026-01-01,Basic Materials,0.10004478787937914,0.11290289878465708,153.0,2453601303416.0
2026-01-01,Utilities,0.08392745300055877,0.09219360419675529,90.0,1713606281680.0
2026-01-01,Real Estate,0.06680544987088147,0.09184609585112416,175.0,1590371737506.0
