date,family,label,value,method,n_firms,yyyymm,year
2026-01-12,Basic Materials,Basic Materials,0.0974536231924253,ICC calculation,174.0,202601,2026
2026-01-12,Communication Services,Communication Services,0.0585459502308513,ICC calculation,168.0,202601,2026
2026-01-12,Consumer Cyclical,Consumer Cyclical,0.07603850587896335,ICC calculation,389.0,202601,2026
2026-01-12,Consumer Defensive,Consumer Defensive,0.06531224217145497,ICC calculation,160.0,202601,2026
2026-01-12,Energy,Energy,0.08775031443834241,ICC calculation,192.0,202601,2026
2026-01-12,Financial Services,Financial Services,0.08571668962871383,ICC calculation,640.0,202601,2026
2026-01-12,Healthcare,Healthcare,0.07802932561263377,ICC calculation,342.0,202601,2026
2026-01-12,Industrials,Industrials,0.06504336321290023,ICC calculation,441.0,202601,2026
2026-01-12,Real Estate,Real Estate,0.06319105810425515,ICC calculation,177.0,202601,2026
2026-01-12,Technology,Technology,0.07707196731008835,ICC calculation,501.0,202601,2026
2026-01-12,Utilities,Utilities,0.0833934059107261,ICC calculation,90.0,202601,2026
