date,family,label,value,method,n_firms,yyyymm,year
2026-01-07,Basic Materials,Basic Materials,0.09896557555520478,ICC calculation,174.0,202601,2026
2026-01-07,Communication Services,Communication Services,0.0589063036926114,ICC calculation,166.0,202601,2026
2026-01-07,Consumer Cyclical,Consumer Cyclical,0.07748227434792435,ICC calculation,387.0,202601,2026
2026-01-07,Consumer Defensive,Consumer Defensive,0.0676265810240346,ICC calculation,160.0,202601,2026
2026-01-07,Energy,Energy,0.09053968959163937,ICC calculation,193.0,202601,2026
2026-01-07,Financial Services,Financial Services,0.08568994491237054,ICC calculation,640.0,202601,2026
2026-01-07,Healthcare,Healthcare,0.07697288158155628,ICC calculation,341.0,202601,2026
2026-01-07,Industrials,Industrials,0.06646056327257167,ICC calculation,441.0,202601,2026
2026-01-07,Real Estate,Real Estate,0.06464379412844286,ICC calculation,179.0,202601,2026
2026-01-07,Technology,Technology,0.07668590875568539,ICC calculation,502.0,202601,2026
2026-01-07,Utilities,Utilities,0.08474621422635578,ICC calculation,90.0,202601,2026
