date,family,label,value,method,n_firms,yyyymm,year
2026-01-26,Basic Materials,Basic Materials,0.0981646507125957,ICC calculation,162.0,202601,2026
2026-01-26,Communication Services,Communication Services,0.05588499831786278,ICC calculation,118.0,202601,2026
2026-01-26,Consumer Cyclical,Consumer Cyclical,0.08256527179452545,ICC calculation,331.0,202601,2026
2026-01-26,Consumer Defensive,Consumer Defensive,0.06965100764164156,ICC calculation,136.0,202601,2026
2026-01-26,Energy,Energy,0.08295143236838161,ICC calculation,180.0,202601,2026
2026-01-26,Financial Services,Financial Services,0.08812387273118003,ICC calculation,517.0,202601,2026
2026-01-26,Healthcare,Healthcare,0.07980187478710205,ICC calculation,252.0,202601,2026
2026-01-26,Industrials,Industrials,0.06456866520138851,ICC calculation,377.0,202601,2026
2026-01-26,Real Estate,Real Estate,0.06340130718212103,ICC calculation,165.0,202601,2026
2026-01-26,Technology,Technology,0.0697411884075963,ICC calculation,365.0,202601,2026
2026-01-26,Utilities,Utilities,0.08223771113088632,ICC calculation,80.0,202601,2026
