date,sector,vw_icc,ew_icc,n_firms,total_mktcap
2026-01-07,Technology,0.07668590875568539,0.0818469077310367,502.0,26371985292338.0
2026-01-07,Financial Services,0.08568994491237054,0.11712771746032795,640.0,14688087839205.0
2026-01-07,Communication Services,0.0589063036926114,0.11865563557830024,166.0,12307504220300.0
2026-01-07,Consumer Cyclical,0.07748227434792435,0.10439074764472256,387.0,9468851331249.0
2026-01-07,Healthcare,0.07697288158155628,0.08136321776668519,341.0,8234943005490.0
2026-01-07,Industrials,0.06646056327257167,0.08962533405066606,441.0,6817366709189.0
2026-01-07,Consumer Defensive,0.0676265810240346,0.10558613559641886,160.0,4100349194661.0
2026-01-07,Energy,0.09053968959163937,0.11926446716328443,193.0,3557043185889.0
2026-01-07,Basic Materials,0.09896557555520478,0.11108503355050373,174.0,2618602140670.0
2026-01-07,Utilities,0.08474621422635578,0.09258715214515699,90.0,1690278361588.0
2026-01-07,Real Estate,0.06464379412844286,0.09305213523642478,179.0,1594378571729.0
