date,family,label,value,method,n_firms,yyyymm,year
2026-01-09,Basic Materials,Basic Materials,0.09781719009773367,ICC calculation,174.0,202601,2026
2026-01-09,Communication Services,Communication Services,0.05847676237471251,ICC calculation,166.0,202601,2026
2026-01-09,Consumer Cyclical,Consumer Cyclical,0.07577681966156735,ICC calculation,388.0,202601,2026
2026-01-09,Consumer Defensive,Consumer Defensive,0.06604439196417647,ICC calculation,160.0,202601,2026
2026-01-09,Energy,Energy,0.08788642337089264,ICC calculation,193.0,202601,2026
2026-01-09,Financial Services,Financial Services,0.08536315345146878,ICC calculation,640.0,202601,2026
2026-01-09,Healthcare,Healthcare,0.07878082528804364,ICC calculation,341.0,202601,2026
2026-01-09,Industrials,Industrials,0.0655501500093067,ICC calculation,441.0,202601,2026
2026-01-09,Real Estate,Real Estate,0.06345827268053582,ICC calculation,179.0,202601,2026
2026-01-09,Technology,Technology,0.0769781207427234,ICC calculation,501.0,202601,2026
2026-01-09,Utilities,Utilities,0.08379358545618767,ICC calculation,90.0,202601,2026
